Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_44a_Rb_S178_L004_ksize_15	4601	22095	0.172348	0.0394871	34	0.0073897
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_44b_Rb_S179_L004_ksize_15	4103	19716	0.172257	0.0395016	28	0.00682428
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_44c_Rb_S180_L004_ksize_15	4341	19653	0.18092	0.0381563	28	0.00645013
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_44d_Rb_S181_L004_ksize_15	4637	24855	0.157229	0.0420301	32	0.00690101
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_44e_Rb_S182_L004_ksize_15	4424	21721	0.16921	0.0399934	31	0.00700723
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_45a_Rb_S183_L004_ksize_15	4492	23910	0.158158	0.041866	27	0.00601069
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_45b_Rb_S184_L004_ksize_15	4206	23564	0.151458	0.043075	26	0.00618165
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_45c_Rb_S185_L004_ksize_15	3801	26151	0.126903	0.0480857	22	0.00578795
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_45d_Rb_S186_L004_ksize_15	4287	24440	0.149232	0.0434902	28	0.00653137
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_45e_Rb_S188_L004_ksize_15	3845	26475	0.126814	0.0481058	26	0.00676203
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_45f_Rb_S189_L004_ksize_15	3998	19333	0.17136	0.0396454	25	0.00625313
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_45g_Rb_S190_L004_ksize_15	4004	21519	0.156878	0.0420924	28	0.00699301
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_46a_Rb_S191_L004_ksize_15	4254	21088	0.167864	0.0402139	25	0.00587682
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_46b_Rb_S192_L004_ksize_15	4063	21264	0.160422	0.0414705	28	0.00689146
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47a_Rb_S193_L004_ksize_15	4153	21034	0.164887	0.0407088	27	0.00650132
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47b_Rb_S194_L004_ksize_15	3908	19139	0.169567	0.0399354	28	0.00716479
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47c_Rb_S195_L004_ksize_15	4078	21220	0.161199	0.0413363	28	0.00686611
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47d_Rb_S196_L004_ksize_15	3993	21113	0.159046	0.0417101	26	0.00651139
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47e_Rb_S197_L004_ksize_15	4067	19417	0.173182	0.0393544	26	0.00639292
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47f_Rb_S198_L004_ksize_15	4174	19629	0.175356	0.0390116	26	0.00622904
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47g_Rb_S200_L004_ksize_15	4033	21538	0.157718	0.0419436	25	0.00619886
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47h_Rb_S1_L004_ksize_15	4150	22042	0.158445	0.0418154	28	0.00674699
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47i_Rb_S2_L004_ksize_15	4133	18568	0.182062	0.0379845	27	0.00653279
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_47j_Rb_S3_L004_ksize_15	4102	21479	0.160353	0.0414823	27	0.00658215
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_49a_Rb_S4_L004_ksize_15	4076	19811	0.170637	0.0397619	27	0.00662414
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_4a_Rb_S117_L004_ksize_15	4084	21141	0.161903	0.0412152	26	0.00636631
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_50a_Rb_S5_L004_ksize_15	4147	17104	0.195144	0.0361012	26	0.00626959
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_51a_Rb_S6_L004_ksize_15	4062	20995	0.16211	0.0411796	30	0.00738552
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_54a_Rb_S8_L004_ksize_15	3719	17973	0.171446	0.0396316	24	0.00645335
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_56a_Rb_S9_L004_ksize_15	4119	26263	0.135574	0.046201	24	0.00582666
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_57a_Rb_S10_L004_ksize_15	4156	20704	0.167176	0.0403273	26	0.00625602
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_7a_Rb_S118_L004_ksize_15	6746	14311	0.320369	0.0233241	8	0.00118589
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_RNA_A_S1_ksize_15	3965	28853	0.120818	0.0494962	24	0.00605296
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_Water1_Rb_S127_L004_ksize_15	3293	93750	0.0339334	0.0878574	21	0.00637716
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_Water2_Rb_S139_L004_ksize_15	325	88574	0.00365583	0.158772	7	0.0215385
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_Water3_Rb_S151_L004_ksize_15	278	76363	0.0036273	0.159024	3	0.0107914
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_Water4_Rb_S163_L004_ksize_15	281	92652	0.00302368	0.164876	6	0.0213523
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_Water5_Rb_S175_L004_ksize_15	709	105207	0.00669398	0.139357	11	0.0155148
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_Water6_Rb_S187_L004_ksize_15	336	45040	0.0074048	0.136124	8	0.0238095
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_Water7_Rb_S199_L004_ksize_15	2741	79622	0.0332795	0.0884646	14	0.00510762
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_002_Water8_Rb_S11_L004_ksize_15	170	23188	0.00727802	0.136677	1	0.00588235
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_003_RNA_A_S2_ksize_15	7705	21374	0.264968	0.028066	2	0.000259572
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_004_RNA_A_S2_ksize_15	3933	21291	0.155923	0.0422628	25	0.00635647
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_005_RNA_A_S3_ksize_15	6912	26988	0.203894	0.0349216	8	0.00115741
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_006_RNA_A_S5_ksize_15	3988	21984	0.15355	0.0426912	28	0.00702106
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_007_RNA_A_S12_ksize_15	3698	19515	0.159307	0.0416644	24	0.00648999
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_008_RNA_A_S3_ksize_15	7339	13659	0.349509	0.02122	4	0.000545033
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_009_RNA_A_S13_ksize_15	6739	30573	0.180612	0.0382029	0	0
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_010_RNA_A_S1_ksize_15	3959	17298	0.186245	0.0373658	26	0.00656732
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_011_RNA_A_S4_ksize_15	4127	29493	0.122754	0.049039	27	0.00654228
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_012_RNA_A_S4_ksize_15	4511	26908	0.143576	0.0445776	25	0.00554201
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_013_RNA_A_S5_ksize_15	3990	25072	0.137293	0.0458433	27	0.00676692
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_014_RNA_A_S5_ksize_15	7018	17885	0.281813	0.0265045	9	0.00128242
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_015_RNA_A_S13_ksize_15	3981	18044	0.180749	0.0381822	23	0.00577744
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_016_RNA_A_S6_ksize_15	6663	21185	0.239263	0.0306955	16	0.00240132
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_017_RNA_A_S6_ksize_15	3937	19670	0.166773	0.0403941	28	0.00711201
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_018_RNA_A_S14_ksize_15	3986	24189	0.141473	0.0449942	24	0.00602107
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_019_RNA_A_S14_ksize_15	3925	18095	0.178247	0.0385634	25	0.00636943
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_020_RNA_A_S15_ksize_15	3900	31889	0.108972	0.0524823	28	0.00717949
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_021_RNA_A_S16_ksize_15	4035	21940	0.155342	0.042367	28	0.00693928
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_022_RNA_A_S6_ksize_15	4030	24779	0.139887	0.045313	24	0.00595534
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_023_RNA_A_S17_ksize_15	3991	19688	0.168546	0.0401019	25	0.00626409
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_024_RNA_A_S15_ksize_15	3689	25990	0.124297	0.0486805	22	0.00596368
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_025_RNA_A_S7_ksize_15	7293	14231	0.338831	0.0219646	4	0.000548471
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_026_RNA_A_S18_ksize_15	6532	13306	0.329267	0.022657	8	0.00122474
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_027_RNA_A_S16_ksize_15	3646	26401	0.121343	0.0493714	22	0.00603401
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_028_RNA_A_S17_ksize_15	3850	23656	0.139969	0.0452963	24	0.00623377
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_029_RNA_A_S18_ksize_15	3869	42975	0.0825933	0.0606464	22	0.00568622
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_030_RNA_A_S7_ksize_15	4240	27805	0.132314	0.0468934	28	0.00660377
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_031_RNA_A_S19_ksize_15	3717	25054	0.129193	0.0475744	22	0.00591875
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_032_RNA_A_S7_ksize_15	3987	24119	0.141856	0.0449178	25	0.00627038
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_033_RNA_A_S8_ksize_15	4083	24359	0.143555	0.0445816	25	0.00612295
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_034_RNA_A_S19_ksize_15	4108	24497	0.143611	0.0445706	27	0.00657254
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_035_RNA_A_S20_ksize_15	3540	25593	0.121512	0.0493315	20	0.00564972
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_036_RNA_A_S20_ksize_15	4065	24307	0.143275	0.0446367	26	0.00639606
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_037_RNA_A_S21_ksize_15	3939	20685	0.159966	0.0415496	25	0.00634679
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_038_RNA_A_S22_ksize_15	4045	21092	0.160918	0.0413846	25	0.00618047
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_039_RNA_A_S9_ksize_15	3976	17420	0.185829	0.0374265	26	0.00653924
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_040_RNA_A_S21_ksize_15	3615	17221	0.173498	0.0393043	20	0.0055325
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_041_RNA_A_S10_ksize_15	3925	22780	0.146976	0.0439183	24	0.00611465
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_042_RNA_A_S23_ksize_15	4046	18150	0.182285	0.0379511	25	0.00617894
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_043_RNA_A_S24_ksize_15	4058	22697	0.151673	0.0430355	26	0.0064071
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_044_RNA_A_S25_ksize_15	3769	22019	0.146153	0.0440762	21	0.00557177
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_045_RNA_A_S2_ksize_15	3996	27797	0.125688	0.0483613	30	0.00750751
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_046_RNA_A_S3_ksize_15	4085	26478	0.133658	0.0466055	24	0.00587515
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_047_RNA_A_S4_ksize_15	3872	28742	0.118722	0.0500003	25	0.00645661
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_048_RNA_A_S5_ksize_15	3960	20373	0.162742	0.0410717	26	0.00656566
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_049_RNA_A_S6_ksize_15	4201	25503	0.141429	0.045003	25	0.00595096
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_050_RNA_A_S23_ksize_15	3676	21360	0.146829	0.0439465	23	0.0062568
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_051_RNA_A_S8_ksize_15	4327	30730	0.123428	0.0488819	28	0.006471
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_052_RNA_A_S7_ksize_15	3920	18156	0.177568	0.0386679	26	0.00663265
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_053_RNA_A_S8_ksize_15	3975	18207	0.179199	0.0384176	25	0.00628931
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_054_RNA_A_S11_ksize_15	3985	19122	0.172459	0.0394695	25	0.00627353
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_055_RNA_A_S9_ksize_15	4047	16792	0.194203	0.0362317	27	0.00667161
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_056_RNA_A_S10_ksize_15	3861	20315	0.159704	0.0415952	24	0.00621601
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_057_RNA_A_S11_ksize_15	3894	25615	0.13196	0.0469697	26	0.00667694
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_058_RNA_A_S9_ksize_15	4359	27012	0.13895	0.0455033	29	0.0066529
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_059_RNA_A_S10_ksize_15	4305	38488	0.100601	0.0548163	29	0.00673635
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_060_RNA_A_S12_ksize_15	6215	15232	0.289784	0.0258047	11	0.00176991
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_water1_S11_ksize_15	954	14814	0.0605023	0.0700216	0	0
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_water2_S24_ksize_15	2989	49574	0.0568651	0.0719108	17	0.00568752
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_water3_Qiagen_S26_ksize_15	6383	32142	0.165685	0.0405752	7	0.00109666
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_water4_Zymo_S27_ksize_15	1051	67969	0.0152275	0.113117	6	0.00570885
CMS_002_20e_Rb_S135_L004_ksize_15	CMS_water5_RNA_A_S12_ksize_15	1414	27892	0.0482495	0.0769466	8	0.00565771
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_22a_Rb_S137_L004_ksize_15	4351	21170	0.170487	0.0397861	33	0.00758446
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_23a_Rb_S138_L004_ksize_15	4215	21374	0.164719	0.040737	33	0.00782918
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_25a_Rb_S140_L004_ksize_15	3895	20346	0.160678	0.0414261	25	0.00641849
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_25b_Rb_S141_L004_ksize_15	4109	21111	0.162926	0.0410403	29	0.00705768
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_25c_Rb_S142_L004_ksize_15	4214	23255	0.153409	0.0427168	35	0.00830565
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_25d_Rb_S143_L004_ksize_15	4340	21366	0.168832	0.0400551	33	0.00760369
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_25e_Rb_S144_L004_ksize_15	4245	22900	0.156382	0.0421807	32	0.00753828
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_25f_Rb_S145_L004_ksize_15	4224	22755	0.156566	0.0421479	34	0.00804924
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_26a_Rb_S146_L004_ksize_15	4239	21138	0.167041	0.0403497	33	0.00778486
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_26b_Rb_S147_L004_ksize_15	4206	20854	0.167837	0.0402183	34	0.00808369
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_26c_Rb_S148_L004_ksize_15	4184	25893	0.13911	0.0454707	31	0.00740918
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_26d_Rb_S149_L004_ksize_15	4253	22114	0.1613	0.0413188	31	0.00728897
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_26e_Rb_S150_L004_ksize_15	4278	28327	0.131207	0.0471328	34	0.00794764
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_27a_Rb_S152_L004_ksize_15	4122	22222	0.156468	0.0421653	27	0.00655022
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_27b_Rb_S153_L004_ksize_15	4174	27634	0.131225	0.0471289	28	0.00670819
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_28a_Rb_S154_L004_ksize_15	4195	19545	0.176706	0.0388013	33	0.00786651
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_28b_Rb_S155_L004_ksize_15	4277	21303	0.167201	0.0403232	31	0.00724807
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_28c_Rb_S156_L004_ksize_15	4201	22791	0.155639	0.0423137	27	0.00642704
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_28d_Rb_S157_L004_ksize_15	4249	21340	0.166048	0.0405146	32	0.00753118
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_28e_Rb_S158_L004_ksize_15	4209	31630	0.117442	0.0503131	28	0.00665241
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_29a_Rb_S159_L004_ksize_15	4387	25089	0.148833	0.0435655	28	0.00638249
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_29b_Rb_S160_L004_ksize_15	4160	22142	0.158163	0.0418651	31	0.00745192
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_29c_Rb_S161_L004_ksize_15	4240	22830	0.156631	0.0421364	32	0.00754717
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_29d_Rb_S162_L004_ksize_15	4328	26383	0.140927	0.0451035	33	0.00762477
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_29e_Rb_S164_L004_ksize_15	4005	23257	0.146908	0.0439314	28	0.00699126
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_31a_Rb_S165_L004_ksize_15	4162	30532	0.119963	0.0497006	31	0.00744834
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_32a_Rb_S166_L004_ksize_15	4070	27637	0.128363	0.0477585	33	0.00810811
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_33a_Rb_S167_L004_ksize_15	4190	25358	0.141803	0.0449283	31	0.00739857
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_34a_Rb_S168_L004_ksize_15	4125	23306	0.150377	0.0432758	29	0.0070303
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_35a_Rb_S169_L004_ksize_15	4192	33065	0.112516	0.0515529	32	0.00763359
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_36a_Rb_S170_L004_ksize_15	4091	25358	0.138918	0.0455097	31	0.00757761
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_37a_Rb_S171_L004_ksize_15	4302	24700	0.148335	0.0436597	34	0.0079033
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_38a_Rb_S172_L004_ksize_15	4209	28649	0.128097	0.0478179	29	0.00689
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_39a_Rb_S173_L004_ksize_15	4137	24404	0.144949	0.0443092	29	0.00700991
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_40a_Rb_S174_L004_ksize_15	4168	29156	0.125075	0.0485014	31	0.00743762
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_41a_Rb_S176_L004_ksize_15	4131	26922	0.133031	0.0467395	30	0.00726216
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_42a_Rb_S177_L004_ksize_15	3922	19636	0.166483	0.0404422	25	0.0063743
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_44a_Rb_S178_L004_ksize_15	4654	22853	0.169193	0.0399961	39	0.00837989
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_44b_Rb_S179_L004_ksize_15	4100	20586	0.166086	0.0405082	29	0.00707317
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_44c_Rb_S180_L004_ksize_15	4293	20613	0.172368	0.0394839	33	0.00768693
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_44d_Rb_S181_L004_ksize_15	4702	25589	0.155228	0.0423875	38	0.00808167
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_44e_Rb_S182_L004_ksize_15	4404	22625	0.162936	0.0410386	32	0.00726612
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_45a_Rb_S183_L004_ksize_15	4388	24982	0.149404	0.043458	32	0.00729262
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_45b_Rb_S184_L004_ksize_15	4180	24480	0.145848	0.0441351	30	0.00717703
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_45c_Rb_S185_L004_ksize_15	3785	27047	0.122762	0.0490372	23	0.00607662
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_45d_Rb_S186_L004_ksize_15	4251	25376	0.143484	0.0445956	33	0.00776288
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_45e_Rb_S188_L004_ksize_15	3898	27233	0.125213	0.0484699	27	0.00692663
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_45f_Rb_S189_L004_ksize_15	4018	20157	0.166205	0.0404885	28	0.00696864
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_45g_Rb_S190_L004_ksize_15	4000	22391	0.151567	0.043055	30	0.0075
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_46a_Rb_S191_L004_ksize_15	4033	22394	0.152609	0.0428631	29	0.00719068
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_46b_Rb_S192_L004_ksize_15	4154	21946	0.159157	0.0416906	32	0.00770342
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47a_Rb_S193_L004_ksize_15	4233	21738	0.162989	0.0410296	34	0.00803213
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47b_Rb_S194_L004_ksize_15	3887	20045	0.162419	0.0411269	29	0.00746077
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47c_Rb_S195_L004_ksize_15	4134	21972	0.158354	0.0418314	35	0.00846638
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47d_Rb_S196_L004_ksize_15	4148	21667	0.160682	0.0414255	32	0.00771456
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47e_Rb_S197_L004_ksize_15	4133	20149	0.170208	0.0398312	31	0.0075006
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47f_Rb_S198_L004_ksize_15	4199	20443	0.1704	0.0398001	30	0.00714456
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47g_Rb_S200_L004_ksize_15	4152	22164	0.157775	0.0419335	30	0.00722543
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47h_Rb_S1_L004_ksize_15	4241	22724	0.157278	0.0420214	32	0.00754539
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47i_Rb_S2_L004_ksize_15	4217	19264	0.179592	0.0383577	32	0.00758833
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_47j_Rb_S3_L004_ksize_15	4078	22391	0.154067	0.0425972	33	0.0080922
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_49a_Rb_S4_L004_ksize_15	4169	20489	0.169073	0.0400158	27	0.00647637
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_4a_Rb_S117_L004_ksize_15	4054	22065	0.155213	0.0423902	29	0.00715343
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_50a_Rb_S5_L004_ksize_15	4202	17858	0.190481	0.0367553	26	0.00618753
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_51a_Rb_S6_L004_ksize_15	4124	21735	0.15948	0.0416342	31	0.00751697
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_54a_Rb_S8_L004_ksize_15	3718	18839	0.164827	0.0407189	25	0.00672405
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_56a_Rb_S9_L004_ksize_15	4141	27083	0.132622	0.046827	26	0.00627868
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_57a_Rb_S10_L004_ksize_15	4237	21406	0.16523	0.0406512	30	0.00708048
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_7a_Rb_S118_L004_ksize_15	7144	14379	0.331924	0.0224621	12	0.00167973
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_RNA_A_S1_ksize_15	4033	29581	0.11998	0.0496966	27	0.00669477
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_Water1_Rb_S127_L004_ksize_15	3214	94772	0.0328006	0.0889173	21	0.00653391
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_Water2_Rb_S139_L004_ksize_15	243	89602	0.00270466	0.168462	7	0.0288066
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_Water3_Rb_S151_L004_ksize_15	196	77391	0.0025262	0.170659	3	0.0153061
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_Water4_Rb_S163_L004_ksize_15	199	93680	0.00211975	0.176304	6	0.0301508
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_Water5_Rb_S175_L004_ksize_15	627	106235	0.00586738	0.143582	11	0.0175439
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_Water6_Rb_S187_L004_ksize_15	256	46064	0.00552677	0.145501	8	0.03125
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_Water7_Rb_S199_L004_ksize_15	2659	80650	0.0319173	0.0897703	14	0.00526514
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_002_Water8_Rb_S11_L004_ksize_15	90	24212	0.0037034	0.158357	1	0.0111111
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_003_RNA_A_S2_ksize_15	8800	20048	0.305047	0.0245284	0	0
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_004_RNA_A_S2_ksize_15	4028	21965	0.154965	0.0424348	29	0.0071996
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_005_RNA_A_S3_ksize_15	7328	27020	0.213346	0.0337121	12	0.00163755
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_006_RNA_A_S5_ksize_15	4095	22634	0.153204	0.0427542	35	0.00854701
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_007_RNA_A_S12_ksize_15	3721	20333	0.154694	0.0424838	27	0.00725611
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_008_RNA_A_S3_ksize_15	7779	13643	0.363131	0.0203106	1	0.000128551
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_009_RNA_A_S13_ksize_15	7265	30385	0.192961	0.036405	0	0
CMS_002_21a_Rb_S136_L004_ksize_15	CMS_010_RNA_A_S1_ksize_15	4062	17956	0.184485	0.0376241	31	0.00763171
