NewIDseqName,visual_genus,visual_species,ska_genus,ska_species,CMS002_053a_Rb_S7_L004,CMS_001_RNA_A_S1,CMS_002_10a_Rb_S119_L004,CMS_002_13a_Rb_S120_L004,CMS_002_16a_Rb_S121_L004,CMS_002_17a_Rb_S122_L004,CMS_002_17b_Rb_S123_L004,CMS_002_17c_Rb_S124_L004,CMS_002_17d_Rb_S125_L004,CMS_002_17e_Rb_S126_L004,CMS_002_18a_Rb_S128_L004,CMS_002_18b_Rb_S129_L004,CMS_002_19a_Rb_S130_L004,CMS_002_1a_Rb_S116_L004,CMS_002_20a_Rb_S131_L004,CMS_002_20b_Rb_S132_L004,CMS_002_20c_Rb_S133_L004,CMS_002_20d_Rb_S134_L004,CMS_002_20e_Rb_S135_L004,CMS_002_21a_Rb_S136_L004,CMS_002_22a_Rb_S137_L004,CMS_002_23a_Rb_S138_L004,CMS_002_25a_Rb_S140_L004,CMS_002_25b_Rb_S141_L004,CMS_002_25c_Rb_S142_L004,CMS_002_25d_Rb_S143_L004,CMS_002_25e_Rb_S144_L004,CMS_002_25f_Rb_S145_L004,CMS_002_26a_Rb_S146_L004,CMS_002_26b_Rb_S147_L004,CMS_002_26c_Rb_S148_L004,CMS_002_26d_Rb_S149_L004,CMS_002_26e_Rb_S150_L004,CMS_002_27a_Rb_S152_L004,CMS_002_27b_Rb_S153_L004,CMS_002_28a_Rb_S154_L004,CMS_002_28b_Rb_S155_L004,CMS_002_28c_Rb_S156_L004,CMS_002_28d_Rb_S157_L004,CMS_002_28e_Rb_S158_L004,CMS_002_29a_Rb_S159_L004,CMS_002_29b_Rb_S160_L004,CMS_002_29c_Rb_S161_L004,CMS_002_29d_Rb_S162_L004,CMS_002_29e_Rb_S164_L004,CMS_002_31a_Rb_S165_L004,CMS_002_32a_Rb_S166_L004,CMS_002_33a_Rb_S167_L004,CMS_002_34a_Rb_S168_L004,CMS_002_35a_Rb_S169_L004,CMS_002_36a_Rb_S170_L004,CMS_002_37a_Rb_S171_L004,CMS_002_38a_Rb_S172_L004,CMS_002_39a_Rb_S173_L004,CMS_002_40a_Rb_S174_L004,CMS_002_41a_Rb_S176_L004,CMS_002_42a_Rb_S177_L004,CMS_002_44a_Rb_S178_L004,CMS_002_44b_Rb_S179_L004,CMS_002_44c_Rb_S180_L004,CMS_002_44d_Rb_S181_L004,CMS_002_44e_Rb_S182_L004,CMS_002_45a_Rb_S183_L004,CMS_002_45b_Rb_S184_L004,CMS_002_45c_Rb_S185_L004,CMS_002_45d_Rb_S186_L004,CMS_002_45e_Rb_S188_L004,CMS_002_45f_Rb_S189_L004,CMS_002_45g_Rb_S190_L004,CMS_002_46a_Rb_S191_L004,CMS_002_46b_Rb_S192_L004,CMS_002_47a_Rb_S193_L004,CMS_002_47b_Rb_S194_L004,CMS_002_47c_Rb_S195_L004,CMS_002_47d_Rb_S196_L004,CMS_002_47e_Rb_S197_L004,CMS_002_47f_Rb_S198_L004,CMS_002_47g_Rb_S200_L004,CMS_002_47h_Rb_S1_L004,CMS_002_47i_Rb_S2_L004,CMS_002_47j_Rb_S3_L004,CMS_002_49a_Rb_S4_L004,CMS_002_4a_Rb_S117_L004,CMS_002_50a_Rb_S5_L004,CMS_002_51a_Rb_S6_L004,CMS_002_54a_Rb_S8_L004,CMS_002_56a_Rb_S9_L004,CMS_002_57a_Rb_S10_L004,CMS_002_7a_Rb_S118_L004,CMS_002_RNA_A_S1,CMS_003_RNA_A_S2,CMS_004_RNA_A_S2,CMS_005_RNA_A_S3,CMS_006_RNA_A_S5,CMS_007_RNA_A_S12,CMS_008_RNA_A_S3,CMS_009_RNA_A_S13,CMS_010_RNA_A_S1,CMS_011_RNA_A_S4,CMS_012_RNA_A_S4,CMS_013_RNA_A_S5,CMS_014_RNA_A_S5,CMS_015_RNA_A_S13,CMS_016_RNA_A_S6,CMS_017_RNA_A_S6,CMS_018_RNA_A_S14,CMS_019_RNA_A_S14,CMS_020_RNA_A_S15,CMS_021_RNA_A_S16,CMS_022_RNA_A_S6,CMS_023_RNA_A_S17,CMS_024_RNA_A_S15,CMS_025_RNA_A_S7,CMS_026_RNA_A_S18,CMS_027_RNA_A_S16,CMS_028_RNA_A_S17,CMS_029_RNA_A_S18,CMS_030_RNA_A_S7,CMS_031_RNA_A_S19,CMS_032_RNA_A_S7,CMS_033_RNA_A_S8,CMS_034_RNA_A_S19,CMS_035_RNA_A_S20,CMS_036_RNA_A_S20,CMS_037_RNA_A_S21,CMS_038_RNA_A_S22,CMS_039_RNA_A_S9,CMS_040_RNA_A_S21,CMS_041_RNA_A_S10,CMS_042_RNA_A_S23,CMS_043_RNA_A_S24,CMS_044_RNA_A_S25,CMS_045_RNA_A_S2,CMS_046_RNA_A_S3,CMS_047_RNA_A_S4,CMS_048_RNA_A_S5,CMS_049_RNA_A_S6,CMS_050_RNA_A_S23,CMS_051_RNA_A_S8,CMS_052_RNA_A_S7,CMS_053_RNA_A_S8,CMS_054_RNA_A_S11,CMS_055_RNA_A_S9,CMS_056_RNA_A_S10,CMS_057_RNA_A_S11,CMS_058_RNA_A_S9,CMS_059_RNA_A_S10,CMS_060_RNA_A_S12
CMS002_056a_Rb_S9_L004,Culex,tarsalis,Culex,tarsalis,0.00221697,0.00209176,0.0016753,0.00179261,0.00566363,0.00599952,0.00616438,0.00657197,0.00688673,0.00577339,0.00665845,0.00578273,0.00596158,0.00175413,0.006413299999999999,0.00605327,0.00636342,0.00563958,0.00582666,0.00627868,0.0017331,0.00186889,0.00461805,0.00416089,0.00621118,0.00442968,0.00501605,0.00604991,0.00586319,0.00551783,0.00481417,0.006367800000000001,0.00502242,0.00140428,0.00190476,0.00211321,0.00233474,0.00251777,0.00264356,0.00253391,0.000282539,0.001,0.000215866,0.0,0.00101816,0.00159562,0.00166812,0.00137875,0.00115616,0.00146109,0.00118694,0.00172854,0.00162476,0.00134366,0.00132688,0.000765501,0.0,0.00361882,0.00381553,0.00609013,0.00426504,0.00303871,0.00691959,0.00486618,0.00443416,0.0055457,0.0051140000000000005,0.00467836,0.00434704,0.00197179,0.00220751,0.0026219999999999998,0.00198072,0.00217077,0.00220556,0.00241473,0.00198977,0.00264123,0.0022737,0.00242976,0.00186166,0.00199402,0.00194698,0.00207654,0.0023212,0.00166058,0.0,0.00184058,0.00602007,0.000126231,0.00609206,0.00215517,0.00644158,0.00238913,0.00243521,0.00592739,0.00549307,0.00213806,0.0023805999999999996,0.005865100000000001,0.00226313,0.00628658,0.00228728,0.00584007,0.00231983,0.00231214,0.00233064,0.00215351,0.00249151,0.00207105,0.00220022,0.00230698,0.00571287,0.00546578,0.0,0.0,0.00179445,0.00185502,0.0008736489999999999,0.000214892,0.000460236,0.000528597,0.00262789,0.000105452,0.00220403,0.000225785,0.0,0.00231328,0.00178068,0.000356252,0.0,0.00358995,0.00217539,0.0,0.00232095,0.00235442,0.0033760999999999995,0.00250134,0.000435199,0.00212072,0.002215,0.00218204,0.00216216,0.00189544,0.00231339,0.00228964,0.00175155,0.00594796
CMS002_057a_Rb_S10_L004,Culex,pipiens,Culex,pipiens,0.00189366,0.00250104,0.000866337,0.000735913,0.00667161,0.00688468,0.00688468,0.00765054,0.00677201,0.00685435,0.00709555,0.00810612,0.00704739,0.00110412,0.00644084,0.0066778,0.00639854,0.00570437,0.00625602,0.00708048,0.000692841,0.00102506,0.00751476,0.00772201,0.00777527,0.00664985,0.00729927,0.00691244,0.00679794,0.00592557,0.00576092,0.00644681,0.00621118,0.000590667,0.000209205,0.00219909,0.00235052,0.00218818,0.00184554,0.00238557,0.00214011,0.00234226,0.00243763,0.00208623,0.00256836,0.00272089,0.0022275,0.00259179,0.00230183,0.00258433,0.00205882,0.00222531,0.00248175,0.00237142,0.00257327,0.0026579999999999998,0.0019684999999999998,0.00560367,0.00635728,0.0064071,0.00669958,0.0058813,0.00633326,0.00690165,0.00671516,0.00635852,0.00726588,0.00654793,0.00579194,0.0008150910000000001,0.00100942,0.00274368,0.00253727,0.00173235,0.00226176,0.00222849,0.0024872,0.00293556,0.0020423,0.0020706999999999995,0.00225394,0.0,0.000816422,0.0,0.000106815,0.0,0.00184058,0.0,0.00682283,0.00234522,0.00741225,0.0,0.00661827,0.00209989,0.00158256,0.00680603,0.00605104,0.00154775,0.00206277,0.00657447,0.00197029,0.00613627,0.00158907,0.00668824,0.00266918,0.00162232,0.00185672,0.00183852,0.00192024,0.00142676,0.00185615,0.00177431,0.00630303,0.00655124,0.00179598,0.00227236,0.0,0.000204248,0.00204047,0.00211257,0.00361011,0.00266256,0.00143678,0.00331412,0.00189454,0.00198443,0.00231054,0.00108519,0.0,0.00207561,0.00224048,0.0,0.00297486,0.00210463,0.00231481,0.00249338,0.00180018,0.00197593,0.00234774,0.00162522,0.00171286,0.000119033,0.00156152,0.00160051,0.00201989,0.00256483,0.000191847,0.00636319
CMS002_007a_Rb_S118_L004,Culex,quinquefasciatus,Culiseta,incidens,0.00739744,0.00738168,0.00663507,0.00733945,0.0069867,0.00774679,0.0072513000000000005,0.00790861,0.007351300000000001,0.00685841,0.0077656999999999995,0.007970699999999999,0.00746105,0.00704545,0.00146391,0.00106109,0.0010142,0.000910056,0.00118589,0.00167973,0.00753045,0.00757228,0.00631068,0.00640146,0.00795136,0.00768386,0.00713359,0.0078199,0.00702948,0.00737101,0.00734149,0.00712644,0.0072572,0.0065123,0.00655277,0.00767442,0.00711009,0.00636798,0.00718778,0.00659091,0.00638064,0.00676306,0.00751195,0.00740076,0.00698122,0.0071332999999999995,0.00758098,0.00728432,0.00736479,0.0077185000000000005,0.00683371,0.00749559,0.00745089,0.0072513000000000005,0.00683995,0.00716685,0.00651303,0.00851329,0.0070688,0.00702629,0.00756801,0.00685225,0.0071594,0.00683995,0.00575,0.00784753,0.00638037,0.00612053,0.00694112,0.00676779,0.00716929,0.00727273,0.00699807,0.00809331,0.00732168,0.00702576,0.00724474,0.00715605,0.00763182,0.00784133,0.00728212,0.00628784,0.00707047,0.00584385,0.00717593,0.00611377,0.00602007,0.00682283,0.0,0.00662089,0.00168765,0.00702519,0.0,0.00802455,0.00717894,0.001468,0.00112867,0.00691959,0.00752222,0.00571429,0.00767754,0.00023291,0.00646088,0.0019857,0.00790905,0.00765621,0.00701161,0.00801165,0.00772834,0.00753891,0.00738271,0.00650054,0.00100835,0.0,0.00604562,0.00657728,0.006067,0.00701516,0.00617443,0.00679475,0.00703895,0.00810185,0.00567875,0.00703565,0.007015,0.00608187,0.00647948,0.00544218,0.00671785,0.00686228,0.00725655,0.005406800000000001,0.00766907,0.00646707,0.00631951,0.00769416,0.00731094,0.00652884,0.00730735,0.00666009,0.00626808,0.006553399999999999,0.00745371,0.00692726,0.00664534,0.00815337,0.00696496,0.00119261
CMS001_002_Ra_S1,Culex,tarsalis,Culex,tarsalis,0.0024864,0.00242571,0.00178369,0.00208634,0.00562804,0.00557951,0.00590046,0.00616491,0.00566281,0.00537359,0.0060030000000000005,0.00591564,0.00587334,0.00203507,0.00655407,0.00622975,0.00635697,0.00596473,0.00605296,0.00669477,0.0018865,0.00205469,0.00613155,0.00584329,0.00595392,0.00530632,0.00565553,0.00577125,0.00579863,0.00582319,0.00581088,0.00582319,0.00581395,0.00194332,0.00237042,0.00220646,0.00252485,0.00218511,0.00265211,0.00252525,0.000247739,0.00012650200000000002,0.000126887,0.00024567,0.00012721,0.0,0.000526385,0.00012156600000000001,0.0,0.000371379,0.0,0.000240935,0.0,0.0,0.000126024,0.00013089,0.000134246,0.00352113,0.00425015,0.00579345,0.00399268,0.00368139,0.00601052,0.00598335,0.00644028,0.00574113,0.00627317,0.00606562,0.00493384,0.00228721,0.00253767,0.0026675,0.00250543,0.00251138,0.00238815,0.00251375,0.00250195,0.00237605,0.00247908,0.00251731,0.00240732,0.00241274,0.00213255,0.00255183,0.0023855,0.00194587,0.000126231,0.00234522,0.00662089,0.0,0.00640721,0.00239196,0.00706714,0.00220334,0.00263945,0.00622975,0.00611052,0.00225624,0.00432062,0.00543222,0.00405034,0.00660066,0.00224287,0.00674861,0.00258148,0.00269678,0.00290745,0.00239808,0.00230061,0.00214628,0.0024077,0.00263992,0.00599401,0.00592154,0.000487329,0.00013385100000000002,0.00219335,0.00217088,0.000276205,0.000125172,0.000125235,0.000237079,0.00270124,0.000247678,0.00226062,0.00012773,0.000126024,0.00230415,0.00227125,0.0,0.000117786,0.00204918,0.00255102,0.0036193000000000006,0.0021357,0.00227605,0.00319149,0.00270954,0.00012083100000000001,0.00227531,0.00238512,0.00245098,0.00223464,0.00321888,0.00244379,0.00274432,0.00345397,0.0062751000000000005
CMS001_003_Ra_S2,Culiseta,particeps,Culiseta,particeps,0.007109000000000001,0.00675076,0.00660442,0.00714445,0.00707965,0.00665236,0.00707651,0.0075643,0.00749229,0.00714286,0.00682012,0.00805048,0.00743007,0.00669402,0.000125156,0.0,0.0,0.0,0.000259572,0.0,0.00744522,0.00718954,0.00673149,0.00687367,0.00818182,0.00787402,0.00705156,0.00786855,0.00766975,0.00798757,0.007635300000000001,0.00717167,0.00770925,0.00643087,0.00618511,0.00761137,0.00732682,0.0063305,0.00657755,0.00660357,0.00567823,0.00627381,0.00727032,0.00668392,0.00635893,0.00637783,0.00731763,0.00681468,0.00696316,0.00681618,0.00697837,0.00709664,0.00652742,0.00688889,0.00640884,0.00680426,0.00635076,0.00847983,0.00771028,0.00692119,0.00822302,0.00768049,0.00709076,0.00723818,0.00652742,0.008059100000000001,0.00694444,0.00677802,0.00801555,0.00676133,0.00767668,0.00720367,0.00740558,0.00813008,0.00743667,0.00702788,0.00681768,0.00688889,0.00721469,0.00736888,0.00734956,0.00712378,0.00703267,0.00620018,0.00724146,0.00644995,0.00609206,0.00741225,0.00168765,0.00640721,0.0,0.00725624,0.00367309,0.00778388,0.00728094,0.000216873,0.000386063,0.00715935,0.00643087,0.005792899999999999,0.00761649,0.00157748,0.00674419,0.00254053,0.00777385,0.00755668,0.00722948,0.00672783,0.00722837,0.0070922,0.00696004,0.00649519,0.00010698600000000001,0.00236078,0.00563952,0.00611136,0.00512505,0.00706785,0.00662095,0.00543584,0.006721600000000001,0.00724002,0.00604945,0.00669942,0.006521300000000001,0.00583658,0.00625289,0.00606061,0.00664096,0.00650662,0.00577701,0.00559654,0.00716301,0.00609894,0.00695444,0.006979699999999999,0.00658683,0.00614948,0.00661865,0.00693802,0.00665596,0.00685579,0.00717095,0.00729749,0.007124200000000001,0.00729667,0.00655447,0.00241855
CMS001_004_Ra_S2,Culex,pipiens,Culex,pipiens,0.00203411,0.00234742,0.0007968130000000001,0.000669344,0.00611933,0.00613811,0.00622084,0.00621279,0.00619515,0.00613811,0.00604078,0.00636618,0.0064119,0.00143048,0.00680272,0.00647088,0.00646552,0.00585838,0.00635647,0.007199600000000001,0.00146092,0.00132371,0.00669456,0.00645161,0.00641026,0.00585366,0.00619675,0.00660328,0.00504587,0.00496924,0.00561929,0.00521221,0.00489625,0.0010019999999999999,0.0007245060000000001,0.00206612,0.00189334,0.00172468,0.00188976,0.00189125,0.00233973,0.00235923,0.00250235,0.00239952,0.00245138,0.00263811,0.00257566,0.00248718,0.00239273,0.00265045,0.00242561,0.00230663,0.002218,0.00233827,0.00236481,0.00253205,0.00219743,0.00512549,0.0059629,0.00627983,0.00548546,0.00536342,0.00514851,0.00516396,0.00579542,0.00497884,0.00558036,0.00548396,0.00496614,0.00126842,0.00116811,0.00202366,0.00235849,0.00206415,0.00192678,0.00191785,0.00221064,0.00207801,0.00204114,0.00188472,0.00208067,0.0,0.00105031,0.0,0.00010242799999999999,0.0,0.00215517,0.0,0.00702519,0.00239196,0.00725624,0.0,0.00694605,0.00191479,0.00176025,0.00698429,0.00626468,0.00197206,0.00200246,0.00580046,0.00226757,0.00625579,0.00196657,0.00610329,0.00228199,0.00183517,0.00209948,0.0020906999999999996,0.00207867,0.00180624,0.00195408,0.00210711,0.00692384,0.00602991,0.00192577,0.00247647,0.000465495,0.000548847,0.00172592,0.00246837,0.00250195,0.00255409,0.00161841,0.0028454,0.00175719,0.00219436,0.00237342,0.00127854,0.0,0.00246723,0.00215716,0.000105108,0.00253646,0.00239923,0.00215303,0.00290698,0.00200123,0.00211902,0.00303337,0.00198577,0.00211382,9.85028e-05,0.00179592,0.00197987,0.00211485,0.0021361,0.000170692,0.00646766
CMS001_005_Ra_S3,Culiseta,incidens,Culiseta,incidens,0.00706402,0.00745537,0.00637378,0.00671987,0.00673474,0.00688913,0.00660066,0.00721868,0.00751547,0.00679983,0.00686356,0.00782406,0.00770878,0.00640752,0.00169252,0.0011564,0.00122183,0.00102579,0.00115741,0.00163755,0.00725389,0.00718641,0.00673149,0.00706048,0.008624600000000001,0.00750552,0.00763692,0.00785764,0.00734149,0.00771265,0.00789711,0.00746944,0.00740741,0.00640293,0.00593929,0.00732357,0.00672597,0.00558779,0.0065084999999999995,0.0061122,0.00604595,0.00650224,0.00723367,0.00671704,0.00685741,0.00688913,0.00776742,0.00718016,0.00753045,0.00747225,0.00726942,0.00742881,0.00684199,0.00710795,0.00683177,0.00757914,0.00592885,0.00771887,0.00677254,0.00706402,0.0076305999999999995,0.00679527,0.00705645,0.00718617,0.00599583,0.00779857,0.00679074,0.00655977,0.0071908,0.00664011,0.00716525,0.00715835,0.00680768,0.00757745,0.00715275,0.00696786,0.00639932,0.00654879,0.00720524,0.00748404,0.00722348,0.00607697,0.00635965,0.00529217,0.00668896,0.00604786,0.00644158,0.00661827,0.0,0.00706714,0.00367309,0.00694605,0.0,0.00788466,0.00714833,0.004708100000000001,0.00844917,0.00696379,0.00752526,0.0060318,0.007538800000000001,0.000102543,0.00669591,0.00154762,0.00758474,0.00746606,0.00716266,0.007577500000000001,0.00733866,0.00682594,0.0071893999999999994,0.00646663,0.00375184,0.00033624699999999997,0.00619675,0.00660689,0.00618753,0.00686453,0.00630915,0.00658642,0.00677152,0.00803649,0.00580628,0.00665379,0.00690767,0.00639708,0.00641172,0.00551905,0.00680118,0.00653595,0.00720052,0.00528701,0.00753713,0.00623747,0.00615612,0.00706794,0.00677535,0.00637105,0.00734441,0.00666349,0.00639854,0.0066682,0.0070922,0.00698459,0.00661939,0.00786646,0.00698622,0.00127714
CMS001_006_Ra_S5,Culex,erythrothorax,Culex,erythrothorax,0.00010482200000000001,0.0,0.00160026,0.00168919,0.00708323,0.007453100000000001,0.0077101,0.00769428,0.00765111,0.00717765,0.00742068,0.00796506,0.00774994,0.00179506,0.00768468,0.007433100000000001,0.00765367,0.00623053,0.00702106,0.00854701,0.00225836,0.00168016,0.00824629,0.00795545,0.00817787,0.00730105,0.00791624,0.00790722,0.00659564,0.00663435,0.00662252,0.00646663,0.00632751,0.00131019,0.00199631,0.00011242299999999999,0.000546209,0.00032089,0.000448129,0.000439512,0.00253769,0.00268456,0.00210242,0.0026424,0.00219436,0.00244078,0.00282991,0.00216732,0.00267578,0.00243902,0.00238308,0.00220297,0.00229604,0.00254339,0.0026362,0.00226723,0.00259572,0.0066925,0.00708763,0.00718355,0.00638104,0.00641849,0.00634611,0.00658395,0.00721917,0.00657895,0.00713306,0.00705755,0.00615455,0.0016197,0.00182011,0.000326655,0.0,0.000307409,0.000315657,0.000341569,0.000444988,0.000324886,0.0004158,0.000339905,0.000413309,0.00200154,0.0018859000000000002,0.00169832,0.00170068,0.00177274,0.00238913,0.00209989,0.00802455,0.00220334,0.00778388,0.00191479,0.00788466,0.0,0.0,0.00753012,0.00644815,0.0,0.0,0.00722611,0.00011753600000000001,0.00744585,0.0,0.00770975,0.000109481,0.0,0.0,0.000114508,0.000108038,0.000126791,0.0,0.000115982,0.00724276,0.00625451,0.00235593,0.00214947,0.00282017,0.00179319,0.00253979,0.00274977,0.00263775,0.00263698,0.0,0.00274765,0.0,0.00230805,0.00216383,0.00197557,0.00157109,0.00212121,0.00227204,0.00157563,0.0,0.00227825,0.0,0.0,0.00011279,0.000129266,0.00243344,0.000120656,0.000121051,0.00179387,0.000246853,0.0,0.00023637900000000002,0.000106236,0.00188406,0.00725
CMS001_007_Ra_S12,Culex,erythrothorax,Culex,erythrothorax,0.0,0.0,0.0014301,0.00141368,0.00664636,0.00667966,0.00660611,0.00721421,0.00674726,0.00696961,0.00694637,0.00691946,0.00666296,0.0013947,0.00704607,0.00707098,0.00715801,0.00652706,0.00648999,0.00725611,0.00140203,0.00141293,0.00658837,0.00677201,0.00656455,0.00658762,0.00662434,0.00681238,0.00547795,0.00547345,0.00545108,0.00583658,0.00547495,0.00125516,0.00139714,0.000135135,0.000391287,0.000393236,0.000400588,0.000129266,0.00261597,0.00244627,0.002457,0.00223829,0.00283487,0.00259202,0.00226916,0.00275957,0.00211156,0.00241922,0.00229196,0.00257821,0.0024188,0.00241005,0.00260643,0.00245528,0.00248227,0.00573862,0.00582698,0.00623306,0.00552591,0.00548619,0.00557473,0.00566955,0.00588062,0.00548546,0.00568666,0.00558347,0.00494467,0.00140944,0.001582,0.000530293,0.0,0.00013107899999999998,0.000264515,0.000273748,0.000135428,0.000265182,0.000260518,0.000132626,0.000269288,0.0014087,0.00141593,0.00139349,0.00140696,0.00144535,0.00243521,0.00158256,0.00717894,0.00263945,0.00728094,0.00176025,0.00714833,0.0,0.0,0.00715072,0.00632078,0.0,0.00013130299999999999,0.00654965,0.000139101,0.0072035,0.0,0.00690361,0.0,0.000127502,0.0,0.000135117,0.0,0.00041425,0.0,0.0,0.00674036,0.00667913,0.00243056,0.00238501,0.00252866,0.00152181,0.00262881,0.00225891,0.00244371,0.00221995,0.000390117,0.00245399,0.000134102,0.0024583,0.00228833,0.00195105,0.00140845,0.00228712,0.00224875,0.0014202,0.0,0.00228632,0.00040633900000000003,0.0,0.0,0.000134445,0.00233256,0.0,0.0,0.00158954,0.0,0.0,0.000137741,0.0,0.00204534,0.006776899999999999
CMS001_008_Ra_S3,Culiseta,particeps,Culiseta,particeps,0.00659824,0.00736167,0.00669643,0.00723914,0.00646552,0.00634101,0.00650916,0.00704054,0.00654387,0.00687693,0.00630252,0.00697283,0.00666984,0.00689655,0.000547121,0.000564175,0.000684369,0.000271186,0.000545033,0.000128551,0.00687367,0.00774806,0.00608788,0.00630199,0.00713056,0.00652963,0.0065123,0.00667161,0.00609013,0.00629845,0.00630762,0.0065312,0.00622754,0.00678392,0.00642292,0.00718711,0.00709046,0.00634766,0.00664534,0.00688637,0.00560486,0.00670474,0.00655817,0.00676492,0.00670968,0.00666009,0.00684932,0.00688637,0.00671976,0.00692042,0.00661746,0.00719424,0.0068576999999999996,0.00642134,0.00647894,0.00646445,0.00572469,0.00731059,0.00627825,0.00694611,0.00679229,0.00679475,0.0059415,0.00637255,0.00561347,0.00643777,0.00601622,0.00566718,0.00658728,0.00668482,0.00738734,0.0071499,0.0073723,0.00781053,0.00734735,0.00720139,0.00660631,0.00666831,0.0075906,0.00713056,0.00728094,0.00652774,0.00723733,0.00611546,0.00683427,0.00653061,0.00592739,0.00680603,0.001468,0.00622975,0.000216873,0.00698429,0.004708100000000001,0.00753012,0.00715072,0.0,0.0,0.00722208,0.0070593999999999995,0.00644588,0.00736976,0.00156294,0.00667656,0.002507,0.00715381,0.00725953,0.00733249,0.00734921,0.00717467,0.00681302,0.00660569,0.00609587,0.00022426599999999998,0.00257693,0.00583009,0.00611377,0.00578187,0.00745192,0.00622463,0.00643564,0.00662089,0.00709393,0.00554939,0.00669643,0.00681818,0.00608569,0.00618047,0.00558503,0.00717397,0.00637099,0.00659341,0.00561047,0.00757767,0.00603318,0.00690184,0.00727912,0.00682428,0.00663167,0.00658824,0.00709579,0.00647733,0.00713194,0.00759109,0.00665643,0.00667522,0.00783104,0.0075668,0.00231768
CMS001_009_Ra_S13,Culiseta,particeps,Culiseta,particeps,0.00639659,0.00785458,0.00657722,0.00660153,0.00684932,0.00634196,0.00658395,0.00690008,0.00711382,0.00735667,0.00629564,0.00665302,0.00636456,0.00680272,0.0,0.0,0.0,0.0,0.0,0.0,0.00559227,0.00611865,0.00613824,0.00668209,0.00680958,0.00627038,0.00624844,0.00693196,0.00646445,0.006324499999999999,0.00593668,0.0060154,0.00677638,0.00658415,0.00671141,0.00617118,0.00628931,0.00609594,0.00577731,0.00745226,0.0055668,0.00577125,0.00584485,0.00606061,0.0061828000000000004,0.00626506,0.006460300000000001,0.00584174,0.00619445,0.0061268,0.00596044,0.00648845,0.00571429,0.00589338,0.00557621,0.00628323,0.00598151,0.00764951,0.00659898,0.00694617,0.00692521,0.00739504,0.006324499999999999,0.00573996,0.00561948,0.00610842,0.0063762,0.00587334,0.00666496,0.00643004,0.00650533,0.00637112,0.00670961,0.00665956,0.00619779,0.00611214,0.00603041,0.00591557,0.00634082,0.00611865,0.00613824,0.00554968,0.00653595,0.00600052,0.00651551,0.00644122,0.00549307,0.00605104,0.00112867,0.00611052,0.000386063,0.00626468,0.00844917,0.00644815,0.00632078,0.0,0.0,0.00628931,0.00633413,0.00540414,0.00645335,0.00094162,0.00588078,0.00188206,0.00644988,0.00620655,0.00614809,0.00622126,0.00622969,0.0060701999999999996,0.00605422,0.00603358,0.0,0.00301827,0.00552777,0.00603774,0.00615309,0.00683544,0.00632745,0.00576218,0.00609594,0.00633747,0.00604728,0.00595077,0.00608466,0.00577883,0.00612191,0.00514766,0.00633914,0.00580322,0.0057971,0.00637112,0.00736377,0.00645161,0.00787966,0.00669344,0.00626141,0.00752245,0.00601956,0.0062466,0.00640512,0.00645828,0.00622631,0.00604562,0.00803506,0.00603926,0.00632296,0.00149775
CMS001_010_Ra_S1,Culex,erythrothorax,Culex,erythrothorax,0.0,0.0,0.00163425,0.00156274,0.00698216,0.00722954,0.00724076,0.00775595,0.00746845,0.00704042,0.00700389,0.00715198,0.0075266000000000005,0.00156421,0.00754907,0.00682853,0.00733138,0.00632411,0.00656732,0.00763171,0.00167453,0.00155448,0.007646099999999999,0.00727084,0.00753638,0.00705424,0.00743018,0.00747863,0.00643004,0.00635809,0.00629882,0.00646998,0.00618965,0.00133712,0.00159109,0.000245549,0.000238777,0.000341647,0.000239693,0.0,0.00232486,0.00214494,0.00203411,0.0023141,0.00223964,0.00238166,0.00271084,0.0023753,0.00244275,0.00225394,0.00230026,0.00210147,0.00233572,0.00230132,0.00224551,0.00212443,0.00231214,0.00616306,0.00693091,0.00711021,0.0061649999999999995,0.0061897,0.00659731,0.00630676,0.00670391,0.006431699999999999,0.00690608,0.00657376,0.00595784,0.00163425,0.00173201,0.000364122,0.0,0.00011288,0.00023496200000000002,0.000122369,0.000247158,0.000117564,0.000116266,0.000121139,0.00023815200000000002,0.00172063,0.00163639,0.00174825,0.0017452000000000001,0.00178987,0.00213806,0.00154775,0.00691959,0.00225624,0.00715935,0.00197206,0.00696379,0.0,0.0,0.00722208,0.00628931,0.0,0.0,0.00672269,0.0,0.00721266,0.0,0.00686716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00686324,0.00645482,0.00236364,0.00217683,0.00156685,0.00152184,0.00245227,0.00219849,0.00210526,0.00240819,0.0,0.00228903,0.0,0.0021875,0.0021923000000000003,0.00198162,0.00158604,0.00218102,0.00218443,0.0014273,0.000117925,0.00217696,0.0,0.0,0.0,0.0,0.00219587,0.0,0.0,0.00197628,0.0,0.0,0.000124208,0.0,0.00178439,0.00716113
