sample	sci_name	group
CMS001_018_Ra_S14	Viruses	Viruses
CMS001_019_Ra_S14	Viruses	Viruses
CMS001_022_Ra_S6	Viruses	Viruses
CMS001_025_Ra_S7	Viruses	Viruses
CMS001_032_Ra_S7	Viruses	Viruses
CMS001_034_Ra_S19	Viruses	Viruses
CMS001_035_Ra_S20	Viruses	Viruses
CMS001_037_Ra_S21	Viruses	Viruses
CMS001_038_Ra_S22	Viruses	Viruses
CMS001_043_Ra_S24	Viruses	Viruses
CMS001_048_Ra_S5	Viruses	Viruses
CMS001_052_Ra_S7	Viruses	Viruses
CMS001_053_Ra_S8	Viruses	Viruses
CMS001_058_Ra_S9	Viruses	Viruses
CMS001_060_Ra_S12	Viruses	Viruses
CMS001_water3_Qiagen_S26	Viruses	Viruses
CMS002_007a_Rb_S118_L004	Viruses	Viruses
CMS002_020b_Rb_S132_L004	Viruses	Viruses
CMS002_020d_Rb_S134_L004	Viruses	Viruses
CMS002_020e_Rb_S135_L004	Viruses	Viruses
CMS002_029b_Rb_S160_L004	Viruses	Viruses
CMS002_047e_Rb_S197_L004	Viruses	Viruses
CMS002_047f_Rb_S198_L004	Viruses	Viruses
CMS002_053a_Rb_S7_L004	Viruses	Viruses
CMS001_056_Ra_S10	Reoviridae	Viruses
CMS001_012_Ra_S4	Orbivirus	Viruses
CMS002_045e_Rb_S188_L004	Dengue virus 4	Viruses
CMS001_001_Ra_S1	Human immunodeficiency virus 1	Viruses
CMS001_015_Ra_S13	Human immunodeficiency virus 1	Viruses
CMS001_020_Ra_S15	Human immunodeficiency virus 1	Viruses
CMS001_060_Ra_S12	Human immunodeficiency virus 1	Viruses
CMS002_047a_Rb_S193_L004	Human immunodeficiency virus 1	Viruses
CMS002_047c_Rb_S195_L004	Human immunodeficiency virus 1	Viruses
CMS002_047h_Rb_S1_L004	Human immunodeficiency virus 1	Viruses
CMS002_047i_Rb_S2_L004	Human immunodeficiency virus 1	Viruses
CMS002_053a_Rb_S7_L004	Sugarcane mosaic virus	Viruses
CMS001_015_Ra_S13	unclassified viruses	Viruses
CMS002_020c_Rb_S133_L004	unclassified viruses	Viruses
CMS002_029a_Rb_S159_L004	unclassified viruses	Viruses
CMS002_053a_Rb_S7_L004	unclassified viruses	Viruses
CMS001_004_Ra_S2	Acidovorax	Bacteria
CMS002_047c_Rb_S195_L004	Amazona aestiva	Chordata
CMS001_013_Ra_S5	Blastocystis hominis	Eukaryota
CMS002_026d_Rb_S149_L004	Achillea millefolium	Eukaryota
CMS001_001_Ra_S1	Amborella trichopoda	Eukaryota
CMS001_005_Ra_S3	Dicentrarchus labrax	Chordata
CMS001_020_Ra_S15	Dicentrarchus labrax	Chordata
CMS001_036_Ra_S20	Dicentrarchus labrax	Chordata
CMS002_020a_Rb_S131_L004	Dicentrarchus labrax	Chordata
CMS002_021a_Rb_S136_L004	Dicentrarchus labrax	Chordata
CMS002_022a_Rb_S137_L004	Dicentrarchus labrax	Chordata
CMS001_060_Ra_S12	Monodelphis domestica	Chordata
CMS002_020d_Rb_S134_L004	Monodelphis domestica	Chordata
CMS002_021a_Rb_S136_L004	Parastagonospora nodorum	Eukaryota
CMS001_water4_Zymo_S27	Sphingomonas	Bacteria
CMS001_036_Ra_S20	Pelodiscus sinensis	Chordata
CMS002_039a_Rb_S173_L004	Pelodiscus sinensis	Chordata
CMS001_046_Ra_S3	Brachypodium distachyon	Eukaryota
CMS002_032a_Rb_S166_L004	Brachypodium distachyon	Eukaryota
CMS002_047e_Rb_S197_L004	Brachypodium distachyon	Eukaryota
CMS002_028e_Rb_S158_L004	Juglans nigra	Eukaryota
CMS002_021a_Rb_S136_L004	Ailanthus altissima	Eukaryota
CMS001_033_Ra_S8	Saccharomyces paradoxus	Eukaryota
CMS002_007a_Rb_S118_L004	Saccharomyces paradoxus	Eukaryota
CMS002_021a_Rb_S136_L004	Verticillium dahliae	Eukaryota
CMS002_045g_Rb_S190_L004	Puccinia coronata	Eukaryota
CMS001_003_Ra_S2	Bovinae	Chordata
CMS001_008_Ra_S3	Bovinae	Chordata
CMS001_003_Ra_S2	Erpetoichthys calabaricus	Chordata
CMS001_008_Ra_S3	Erpetoichthys calabaricus	Chordata
CMS001_025_Ra_S7	Erpetoichthys calabaricus	Chordata
CMS001_050_Ra_S23	Erpetoichthys calabaricus	Chordata
CMS002_020a_Rb_S131_L004	Erpetoichthys calabaricus	Chordata
CMS002_020e_Rb_S135_L004	Erpetoichthys calabaricus	Chordata
CMS002_021a_Rb_S136_L004	Erpetoichthys calabaricus	Chordata
CMS002_047f_Rb_S198_L004	Erpetoichthys calabaricus	Chordata
CMS002_053a_Rb_S7_L004	Erpetoichthys calabaricus	Chordata
CMS002_056a_Rb_S9_L004	Erpetoichthys calabaricus	Chordata
CMS001_058_Ra_S9	Theileria sp.	Eukaryota
CMS001_035_Ra_S20	Strigomonas culicis	Eukaryota
CMS001_036_Ra_S20	Prevotella melaninogenica	Bacteria
CMS002_038a_Rb_S172_L004	Prevotella melaninogenica	Bacteria
CMS001_017_Ra_S6	Leptospira santarosai	Bacteria
CMS001_060_Ra_S12	Capnocytophaga cynodegmi	Bacteria
CMS002_023a_Rb_S138_L004	Arcobacter	Bacteria
CMS002_047f_Rb_S198_L004	Arcobacter butzleri	Bacteria
CMS002_047g_Rb_S200_L004	Arcobacter butzleri	Bacteria
CMS002_004a_Rb_S117_L004	Arcobacter cryaerophilus	Bacteria
CMS001_060_Ra_S12	Alphaproteobacteria	Bacteria
CMS001_water2_S24	Alphaproteobacteria	Bacteria
CMS001_water4_Zymo_S27	Betaproteobacteria	Bacteria
CMS001_006_Ra_S5	Marinomonas	Bacteria
CMS001_009_Ra_S13	Halomonadaceae	Bacteria
CMS001_013_Ra_S5	Halomonadaceae	Bacteria
CMS001_016_Ra_S6	Halomonadaceae	Bacteria
CMS001_050_Ra_S23	Halomonadaceae	Bacteria
CMS002_026c_Rb_S148_L004	Halomonadaceae	Bacteria
CMS002_031a_Rb_S165_L004	Halomonadaceae	Bacteria
CMS002_041a_Rb_S176_L004	Halomonadaceae	Bacteria
CMS001_005_Ra_S3	Anolis carolinensis	Chordata
CMS001_008_Ra_S3	Anolis carolinensis	Chordata
CMS001_009_Ra_S13	Anolis carolinensis	Chordata
CMS001_014_Ra_S5	Anolis carolinensis	Chordata
CMS001_026_Ra_S18	Anolis carolinensis	Chordata
CMS002_007a_Rb_S118_L004	Anolis carolinensis	Chordata
CMS002_021a_Rb_S136_L004	Anolis carolinensis	Chordata
CMS002_040a_Rb_S174_L004	Anolis carolinensis	Chordata
CMS001_023_Ra_S17	Burkholderia pseudomallei	Bacteria
CMS001_040_Ra_S21	Burkholderia pseudomallei	Bacteria
CMS002_032a_Rb_S166_L004	Burkholderia pseudomallei	Bacteria
CMS001_001_Ra_S1	Solanum pennellii	Eukaryota
CMS001_003_Ra_S2	Solanum pennellii	Eukaryota
CMS001_008_Ra_S3	Solanum pennellii	Eukaryota
CMS001_010_Ra_S1	Solanum pennellii	Eukaryota
CMS001_013_Ra_S5	Solanum pennellii	Eukaryota
CMS001_016_Ra_S6	Solanum pennellii	Eukaryota
CMS001_020_Ra_S15	Solanum pennellii	Eukaryota
CMS001_021_Ra_S16	Solanum pennellii	Eukaryota
CMS001_023_Ra_S17	Solanum pennellii	Eukaryota
CMS001_025_Ra_S7	Solanum pennellii	Eukaryota
CMS001_036_Ra_S20	Solanum pennellii	Eukaryota
CMS001_039_Ra_S9	Solanum pennellii	Eukaryota
CMS001_047_Ra_S4	Solanum pennellii	Eukaryota
CMS001_051_Ra_S8	Solanum pennellii	Eukaryota
CMS001_055_Ra_S9	Solanum pennellii	Eukaryota
CMS001_058_Ra_S9	Solanum pennellii	Eukaryota
CMS001_060_Ra_S12	Solanum pennellii	Eukaryota
CMS002_020a_Rb_S131_L004	Solanum pennellii	Eukaryota
CMS002_020d_Rb_S134_L004	Solanum pennellii	Eukaryota
CMS002_021a_Rb_S136_L004	Solanum pennellii	Eukaryota
CMS002_028a_Rb_S154_L004	Solanum pennellii	Eukaryota
CMS002_028b_Rb_S155_L004	Solanum pennellii	Eukaryota
CMS002_028c_Rb_S156_L004	Solanum pennellii	Eukaryota
CMS002_028d_Rb_S157_L004	Solanum pennellii	Eukaryota
CMS002_028e_Rb_S158_L004	Solanum pennellii	Eukaryota
CMS002_029a_Rb_S159_L004	Solanum pennellii	Eukaryota
CMS002_032a_Rb_S166_L004	Solanum pennellii	Eukaryota
CMS002_033a_Rb_S167_L004	Solanum pennellii	Eukaryota
CMS002_039a_Rb_S173_L004	Solanum pennellii	Eukaryota
CMS002_041a_Rb_S176_L004	Solanum pennellii	Eukaryota
CMS002_047c_Rb_S195_L004	Solanum pennellii	Eukaryota
CMS002_047d_Rb_S196_L004	Solanum pennellii	Eukaryota
CMS002_047e_Rb_S197_L004	Solanum pennellii	Eukaryota
CMS002_047h_Rb_S1_L004	Solanum pennellii	Eukaryota
CMS002_053a_Rb_S7_L004	Solanum pennellii	Eukaryota
CMS001_039_Ra_S9	Tarenaya hassleriana	Eukaryota
CMS002_033a_Rb_S167_L004	Tarenaya hassleriana	Eukaryota
CMS002_035a_Rb_S169_L004	Tarenaya hassleriana	Eukaryota
CMS001_043_Ra_S24	Cyprinodontiformes	Chordata
CMS002_020a_Rb_S131_L004	Cyprinodon variegatus	Chordata
CMS002_021a_Rb_S136_L004	Cyprinodon variegatus	Chordata
CMS001_001_Ra_S1	Rivulidae	Chordata
CMS001_009_Ra_S13	Salmonella enterica	Bacteria
CMS002_031a_Rb_S165_L004	Salmonella enterica	Bacteria
CMS001_058_Ra_S9	Pucciniomycotina	Eukaryota
CMS001_009_Ra_S13	Eptesicus fuscus	Chordata
CMS002_029a_Rb_S159_L004	Eptesicus fuscus	Chordata
CMS001_001_Ra_S1	Crassostrea gigas	Eukaryota
CMS001_003_Ra_S2	Crassostrea gigas	Eukaryota
CMS001_025_Ra_S7	Crassostrea gigas	Eukaryota
CMS001_035_Ra_S20	Crassostrea gigas	Eukaryota
CMS001_050_Ra_S23	Crassostrea gigas	Eukaryota
CMS002_021a_Rb_S136_L004	Crassostrea gigas	Eukaryota
CMS002_053a_Rb_S7_L004	Ancylostoma	Eukaryota
CMS002_047d_Rb_S196_L004	Dictyocaulus viviparus	Eukaryota
CMS002_020a_Rb_S131_L004	vectors	Other
CMS002_033a_Rb_S167_L004	Staphylococcus auricularis	Bacteria
CMS001_020_Ra_S15	Staphylococcus kloosii	Bacteria
CMS002_028d_Rb_S157_L004	Lactobacillus delbrueckii subsp. lactis	Bacteria
CMS002_0Water2_Rb_S139_L004	Microlunatus phosphovorus	Bacteria
CMS001_water4_Zymo_S27	Acinetobacter haemolyticus	Bacteria
CMS001_050_Ra_S23	Pseudomonas tolaasii	Bacteria
CMS002_053a_Rb_S7_L004	Paucimonas lemoignei	Bacteria
CMS001_010_Ra_S1	Bradyrhizobium elkanii	Bacteria
CMS002_0Water6_Rb_S187_L004	Veillonella	Bacteria
CMS002_021a_Rb_S136_L004	Borreliella garinii	Bacteria
CMS002_047h_Rb_S1_L004	Brachyspira	Bacteria
CMS001_021_Ra_S16	Spirodela polyrhiza	Eukaryota
CMS001_026_Ra_S18	Spirodela polyrhiza	Eukaryota
CMS001_060_Ra_S12	Spirodela polyrhiza	Eukaryota
CMS001_water3_Qiagen_S26	Spirodela polyrhiza	Eukaryota
CMS002_007a_Rb_S118_L004	Spirodela polyrhiza	Eukaryota
CMS002_021a_Rb_S136_L004	Spirodela polyrhiza	Eukaryota
CMS001_021_Ra_S16	Gossypium arboreum	Eukaryota
CMS002_038a_Rb_S172_L004	Gossypium arboreum	Eukaryota
CMS001_031_Ra_S19	Gossypium raimondii	Eukaryota
CMS001_042_Ra_S23	Gossypium raimondii	Eukaryota
CMS002_007a_Rb_S118_L004	Gossypium raimondii	Eukaryota
CMS002_029a_Rb_S159_L004	Gossypium raimondii	Eukaryota
CMS002_042a_Rb_S177_L004	Gossypium raimondii	Eukaryota
CMS002_056a_Rb_S9_L004	Gossypium raimondii	Eukaryota
CMS001_003_Ra_S2	Vitis vinifera	Eukaryota
CMS001_005_Ra_S3	Vitis vinifera	Eukaryota
CMS001_006_Ra_S5	Vitis vinifera	Eukaryota
CMS001_012_Ra_S4	Vitis vinifera	Eukaryota
CMS001_013_Ra_S5	Vitis vinifera	Eukaryota
CMS001_014_Ra_S5	Vitis vinifera	Eukaryota
CMS001_016_Ra_S6	Vitis vinifera	Eukaryota
CMS001_021_Ra_S16	Vitis vinifera	Eukaryota
CMS001_026_Ra_S18	Vitis vinifera	Eukaryota
CMS001_028_Ra_S17	Vitis vinifera	Eukaryota
CMS001_031_Ra_S19	Vitis vinifera	Eukaryota
CMS001_033_Ra_S8	Vitis vinifera	Eukaryota
CMS001_034_Ra_S19	Vitis vinifera	Eukaryota
CMS001_036_Ra_S20	Vitis vinifera	Eukaryota
CMS001_037_Ra_S21	Vitis vinifera	Eukaryota
CMS001_043_Ra_S24	Vitis vinifera	Eukaryota
CMS001_049_Ra_S6	Vitis vinifera	Eukaryota
CMS001_057_Ra_S11	Vitis vinifera	Eukaryota
CMS001_060_Ra_S12	Vitis vinifera	Eukaryota
CMS002_007a_Rb_S118_L004	Vitis vinifera	Eukaryota
CMS002_020a_Rb_S131_L004	Vitis vinifera	Eukaryota
CMS002_020c_Rb_S133_L004	Vitis vinifera	Eukaryota
CMS002_020e_Rb_S135_L004	Vitis vinifera	Eukaryota
CMS002_021a_Rb_S136_L004	Vitis vinifera	Eukaryota
CMS002_028a_Rb_S154_L004	Vitis vinifera	Eukaryota
CMS002_028e_Rb_S158_L004	Vitis vinifera	Eukaryota
CMS002_029a_Rb_S159_L004	Vitis vinifera	Eukaryota
CMS002_029c_Rb_S161_L004	Vitis vinifera	Eukaryota
CMS002_029d_Rb_S162_L004	Vitis vinifera	Eukaryota
CMS002_032a_Rb_S166_L004	Vitis vinifera	Eukaryota
CMS002_033a_Rb_S167_L004	Vitis vinifera	Eukaryota
CMS002_041a_Rb_S176_L004	Vitis vinifera	Eukaryota
CMS002_047j_Rb_S3_L004	Vitis vinifera	Eukaryota
CMS002_053a_Rb_S7_L004	Vitis vinifera	Eukaryota
CMS002_056a_Rb_S9_L004	Vitis vinifera	Eukaryota
CMS001_028_Ra_S17	Hanseniaspora uvarum	Eukaryota
CMS002_028a_Rb_S154_L004	Cladosporium cladosporioides	Eukaryota
CMS001_060_Ra_S12	Phytophthora cactorum	Eukaryota
CMS001_003_Ra_S2	Botryllus schlosseri	Chordata
CMS001_014_Ra_S5	Botryllus schlosseri	Chordata
CMS001_057_Ra_S11	Botryllus schlosseri	Chordata
CMS002_020a_Rb_S131_L004	Botryllus schlosseri	Chordata
CMS002_020e_Rb_S135_L004	Botryllus schlosseri	Chordata
CMS002_021a_Rb_S136_L004	Botryllus schlosseri	Chordata
CMS002_033a_Rb_S167_L004	Botryllus schlosseri	Chordata
CMS001_032_Ra_S7	Corvus	Chordata
CMS001_027_Ra_S16	Haemorhous mexicanus	Chordata
CMS001_029_Ra_S18	Haemorhous mexicanus	Chordata
CMS001_040_Ra_S21	Haemorhous mexicanus	Chordata
CMS001_036_Ra_S20	Nothoprocta perdicaria	Chordata
CMS001_018_Ra_S14	Bos indicus x Bos taurus	Chordata
CMS001_003_Ra_S2	Microcebus murinus	Chordata
CMS001_014_Ra_S5	Microcebus murinus	Chordata
CMS002_007a_Rb_S118_L004	Microcebus murinus	Chordata
CMS002_021a_Rb_S136_L004	Microcebus murinus	Chordata
CMS001_005_Ra_S3	Oryzias melastigma	Chordata
CMS002_007a_Rb_S118_L004	Oryzias melastigma	Chordata
CMS002_053a_Rb_S7_L004	Takifugu	Chordata
CMS002_033a_Rb_S167_L004	Takifugu rubripes	Chordata
CMS002_035a_Rb_S169_L004	Takifugu rubripes	Chordata
CMS002_038a_Rb_S172_L004	Takifugu rubripes	Chordata
CMS002_039a_Rb_S173_L004	Takifugu rubripes	Chordata
CMS002_053a_Rb_S7_L004	Takifugu rubripes	Chordata
CMS001_050_Ra_S23	Littorina saxatilis	Eukaryota
CMS001_006_Ra_S5	Caenorhabditis remanei	Eukaryota
CMS001_010_Ra_S1	Caenorhabditis remanei	Eukaryota
CMS001_011_Ra_S4	Caenorhabditis remanei	Eukaryota
CMS001_023_Ra_S17	Caenorhabditis remanei	Eukaryota
CMS002_021a_Rb_S136_L004	Caenorhabditis remanei	Eukaryota
CMS002_047g_Rb_S200_L004	Caenorhabditis remanei	Eukaryota
CMS002_047h_Rb_S1_L004	Caenorhabditis remanei	Eukaryota
CMS002_047j_Rb_S3_L004	Schistosoma mattheei	Eukaryota
CMS001_001_Ra_S1	Plasmodium chabaudi chabaudi	Eukaryota
CMS002_053a_Rb_S7_L004	Plasmodium chabaudi chabaudi	Eukaryota
CMS002_017a_Rb_S122_L004	Cell fusing agent virus	Viruses
CMS002_017c_Rb_S124_L004	Cell fusing agent virus	Viruses
CMS002_017e_Rb_S126_L004	Cell fusing agent virus	Viruses
CMS001_water2_S24	Propionibacteriaceae	Bacteria
CMS001_water3_Qiagen_S26	Propionibacteriaceae	Bacteria
CMS001_water4_Zymo_S27	Propionibacteriaceae	Bacteria
CMS002_025c_Rb_S142_L004	Propionibacteriaceae	Bacteria
CMS002_026d_Rb_S149_L004	Propionibacteriaceae	Bacteria
CMS002_038a_Rb_S172_L004	Clostridiaceae	Bacteria
CMS001_water3_Qiagen_S26	Rhodobacteraceae	Bacteria
CMS002_053a_Rb_S7_L004	Burkholderia	Bacteria
CMS002_020a_Rb_S131_L004	Campylobacter jejuni subsp. doylei	Bacteria
CMS002_021a_Rb_S136_L004	Campylobacter jejuni subsp. doylei	Bacteria
CMS002_025b_Rb_S141_L004	Leptotrichia	Bacteria
CMS001_014_Ra_S5	Tetranychus urticae	Eukaryota
CMS001_050_Ra_S23	Tetranychus urticae	Eukaryota
CMS001_058_Ra_S9	Tetranychus urticae	Eukaryota
CMS002_053a_Rb_S7_L004	Tetranychus urticae	Eukaryota
CMS002_020a_Rb_S131_L004	Xiphophorus couchianus	Chordata
CMS002_020c_Rb_S133_L004	Neolamprologus brichardi	Chordata
CMS002_007a_Rb_S118_L004	Tetrapoda	Chordata
CMS002_0Water5_Rb_S175_L004	Tetrapoda	Chordata
CMS001_005_Ra_S3	Amniota	Chordata
CMS001_011_Ra_S4	Amniota	Chordata
CMS001_012_Ra_S4	Amniota	Chordata
CMS001_013_Ra_S5	Amniota	Chordata
CMS001_014_Ra_S5	Amniota	Chordata
CMS001_021_Ra_S16	Amniota	Chordata
CMS001_026_Ra_S18	Amniota	Chordata
CMS001_029_Ra_S18	Amniota	Chordata
CMS001_037_Ra_S21	Amniota	Chordata
CMS001_059_Ra_S10	Amniota	Chordata
CMS002_007a_Rb_S118_L004	Amniota	Chordata
CMS001_032_Ra_S7	Sauria	Chordata
CMS001_037_Ra_S21	Sauria	Chordata
CMS001_043_Ra_S24	Sauria	Chordata
CMS001_water3_Qiagen_S26	Sauria	Chordata
CMS001_025_Ra_S7	synthetic construct	Other
CMS002_018b_Rb_S129_L004	unidentified	Other
CMS001_026_Ra_S18	Parvimonas micra	Bacteria
CMS001_009_Ra_S13	Blautia producta	Bacteria
CMS002_021a_Rb_S136_L004	Blautia producta	Bacteria
CMS001_001_Ra_S1	Zymobacter palmae	Bacteria
CMS001_009_Ra_S13	Zymobacter palmae	Bacteria
CMS001_020_Ra_S15	Zymobacter palmae	Bacteria
CMS001_058_Ra_S9	Zymobacter palmae	Bacteria
CMS002_026a_Rb_S146_L004	Zymobacter palmae	Bacteria
CMS002_026b_Rb_S147_L004	Zymobacter palmae	Bacteria
CMS002_026c_Rb_S148_L004	Zymobacter palmae	Bacteria
CMS002_026d_Rb_S149_L004	Zymobacter palmae	Bacteria
CMS002_026e_Rb_S150_L004	Zymobacter palmae	Bacteria
CMS002_031a_Rb_S165_L004	Zymobacter palmae	Bacteria
CMS002_038a_Rb_S172_L004	Zymobacter palmae	Bacteria
CMS002_041a_Rb_S176_L004	Zymobacter palmae	Bacteria
CMS002_046a_Rb_S191_L004	Zymobacter palmae	Bacteria
CMS002_047d_Rb_S196_L004	Zymobacter palmae	Bacteria
CMS002_047e_Rb_S197_L004	Zymobacter palmae	Bacteria
CMS001_006_Ra_S5	Viridiplantae	Eukaryota
CMS001_020_Ra_S15	Viridiplantae	Eukaryota
CMS001_057_Ra_S11	Viridiplantae	Eukaryota
CMS002_041a_Rb_S176_L004	Viridiplantae	Eukaryota
CMS001_001_Ra_S1	Opisthokonta	Eukaryota
CMS001_002_Ra_S1	Opisthokonta	Eukaryota
CMS001_003_Ra_S2	Opisthokonta	Eukaryota
CMS001_005_Ra_S3	Opisthokonta	Eukaryota
CMS001_006_Ra_S5	Opisthokonta	Eukaryota
CMS001_008_Ra_S3	Opisthokonta	Eukaryota
CMS001_009_Ra_S13	Opisthokonta	Eukaryota
CMS001_010_Ra_S1	Opisthokonta	Eukaryota
CMS001_011_Ra_S4	Opisthokonta	Eukaryota
CMS001_012_Ra_S4	Opisthokonta	Eukaryota
CMS001_013_Ra_S5	Opisthokonta	Eukaryota
CMS001_014_Ra_S5	Opisthokonta	Eukaryota
CMS001_016_Ra_S6	Opisthokonta	Eukaryota
CMS001_017_Ra_S6	Opisthokonta	Eukaryota
CMS001_018_Ra_S14	Opisthokonta	Eukaryota
CMS001_020_Ra_S15	Opisthokonta	Eukaryota
CMS001_021_Ra_S16	Opisthokonta	Eukaryota
CMS001_022_Ra_S6	Opisthokonta	Eukaryota
CMS001_024_Ra_S15	Opisthokonta	Eukaryota
CMS001_025_Ra_S7	Opisthokonta	Eukaryota
CMS001_026_Ra_S18	Opisthokonta	Eukaryota
CMS001_027_Ra_S16	Opisthokonta	Eukaryota
CMS001_028_Ra_S17	Opisthokonta	Eukaryota
CMS001_033_Ra_S8	Opisthokonta	Eukaryota
CMS001_034_Ra_S19	Opisthokonta	Eukaryota
CMS001_035_Ra_S20	Opisthokonta	Eukaryota
CMS001_036_Ra_S20	Opisthokonta	Eukaryota
CMS001_037_Ra_S21	Opisthokonta	Eukaryota
CMS001_038_Ra_S22	Opisthokonta	Eukaryota
CMS001_039_Ra_S9	Opisthokonta	Eukaryota
CMS001_043_Ra_S24	Opisthokonta	Eukaryota
CMS001_044_Ra_S25	Opisthokonta	Eukaryota
CMS001_046_Ra_S3	Opisthokonta	Eukaryota
CMS001_047_Ra_S4	Opisthokonta	Eukaryota
CMS001_048_Ra_S5	Opisthokonta	Eukaryota
CMS001_050_Ra_S23	Opisthokonta	Eukaryota
CMS001_051_Ra_S8	Opisthokonta	Eukaryota
CMS001_053_Ra_S8	Opisthokonta	Eukaryota
CMS001_055_Ra_S9	Opisthokonta	Eukaryota
CMS001_057_Ra_S11	Opisthokonta	Eukaryota
CMS001_058_Ra_S9	Opisthokonta	Eukaryota
CMS001_060_Ra_S12	Opisthokonta	Eukaryota
CMS002_004a_Rb_S117_L004	Opisthokonta	Eukaryota
CMS002_007a_Rb_S118_L004	Opisthokonta	Eukaryota
CMS002_010a_Rb_S119_L004	Opisthokonta	Eukaryota
CMS002_013a_Rb_S120_L004	Opisthokonta	Eukaryota
CMS002_018b_Rb_S129_L004	Opisthokonta	Eukaryota
CMS002_020a_Rb_S131_L004	Opisthokonta	Eukaryota
CMS002_020d_Rb_S134_L004	Opisthokonta	Eukaryota
CMS002_020e_Rb_S135_L004	Opisthokonta	Eukaryota
CMS002_021a_Rb_S136_L004	Opisthokonta	Eukaryota
CMS002_022a_Rb_S137_L004	Opisthokonta	Eukaryota
CMS002_025c_Rb_S142_L004	Opisthokonta	Eukaryota
CMS002_027b_Rb_S153_L004	Opisthokonta	Eukaryota
CMS002_028a_Rb_S154_L004	Opisthokonta	Eukaryota
CMS002_028b_Rb_S155_L004	Opisthokonta	Eukaryota
CMS002_028c_Rb_S156_L004	Opisthokonta	Eukaryota
CMS002_028d_Rb_S157_L004	Opisthokonta	Eukaryota
CMS002_028e_Rb_S158_L004	Opisthokonta	Eukaryota
CMS002_029a_Rb_S159_L004	Opisthokonta	Eukaryota
CMS002_029b_Rb_S160_L004	Opisthokonta	Eukaryota
CMS002_029c_Rb_S161_L004	Opisthokonta	Eukaryota
CMS002_031a_Rb_S165_L004	Opisthokonta	Eukaryota
CMS002_032a_Rb_S166_L004	Opisthokonta	Eukaryota
CMS002_033a_Rb_S167_L004	Opisthokonta	Eukaryota
CMS002_035a_Rb_S169_L004	Opisthokonta	Eukaryota
CMS002_036a_Rb_S170_L004	Opisthokonta	Eukaryota
CMS002_037a_Rb_S171_L004	Opisthokonta	Eukaryota
CMS002_038a_Rb_S172_L004	Opisthokonta	Eukaryota
CMS002_039a_Rb_S173_L004	Opisthokonta	Eukaryota
CMS002_040a_Rb_S174_L004	Opisthokonta	Eukaryota
CMS002_042a_Rb_S177_L004	Opisthokonta	Eukaryota
CMS002_046b_Rb_S192_L004	Opisthokonta	Eukaryota
CMS002_047a_Rb_S193_L004	Opisthokonta	Eukaryota
CMS002_047b_Rb_S194_L004	Opisthokonta	Eukaryota
CMS002_047c_Rb_S195_L004	Opisthokonta	Eukaryota
CMS002_047d_Rb_S196_L004	Opisthokonta	Eukaryota
CMS002_047e_Rb_S197_L004	Opisthokonta	Eukaryota
CMS002_047f_Rb_S198_L004	Opisthokonta	Eukaryota
CMS002_047h_Rb_S1_L004	Opisthokonta	Eukaryota
CMS002_047i_Rb_S2_L004	Opisthokonta	Eukaryota
CMS002_047j_Rb_S3_L004	Opisthokonta	Eukaryota
CMS002_049a_Rb_S4_L004	Opisthokonta	Eukaryota
CMS002_053a_Rb_S7_L004	Opisthokonta	Eukaryota
CMS002_056a_Rb_S9_L004	Opisthokonta	Eukaryota
CMS001_024_Ra_S15	Purpureocillium lilacinum	Eukaryota
CMS001_043_Ra_S24	Purpureocillium lilacinum	Eukaryota
CMS001_001_Ra_S1	Metazoa	Eukaryota
CMS001_002_Ra_S1	Metazoa	Eukaryota
CMS001_005_Ra_S3	Metazoa	Eukaryota
CMS001_021_Ra_S16	Metazoa	Eukaryota
CMS001_032_Ra_S7	Metazoa	Eukaryota
CMS001_040_Ra_S21	Metazoa	Eukaryota
CMS001_042_Ra_S23	Metazoa	Eukaryota
CMS001_043_Ra_S24	Metazoa	Eukaryota
CMS001_046_Ra_S3	Metazoa	Eukaryota
CMS002_007a_Rb_S118_L004	Metazoa	Eukaryota
CMS002_020e_Rb_S135_L004	Metazoa	Eukaryota
CMS002_027b_Rb_S153_L004	Metazoa	Eukaryota
CMS002_028c_Rb_S156_L004	Metazoa	Eukaryota
CMS002_028e_Rb_S158_L004	Metazoa	Eukaryota
CMS002_029a_Rb_S159_L004	Metazoa	Eukaryota
CMS002_029c_Rb_S161_L004	Metazoa	Eukaryota
CMS002_046a_Rb_S191_L004	Metazoa	Eukaryota
CMS002_047a_Rb_S193_L004	Metazoa	Eukaryota
CMS002_047e_Rb_S197_L004	Metazoa	Eukaryota
CMS002_053a_Rb_S7_L004	Metazoa	Eukaryota
CMS001_001_Ra_S1	Bilateria	Eukaryota
CMS001_002_Ra_S1	Bilateria	Eukaryota
CMS001_003_Ra_S2	Bilateria	Eukaryota
CMS001_004_Ra_S2	Bilateria	Eukaryota
CMS001_005_Ra_S3	Bilateria	Eukaryota
CMS001_006_Ra_S5	Bilateria	Eukaryota
CMS001_008_Ra_S3	Bilateria	Eukaryota
CMS001_009_Ra_S13	Bilateria	Eukaryota
CMS001_011_Ra_S4	Bilateria	Eukaryota
CMS001_012_Ra_S4	Bilateria	Eukaryota
CMS001_013_Ra_S5	Bilateria	Eukaryota
CMS001_014_Ra_S5	Bilateria	Eukaryota
CMS001_016_Ra_S6	Bilateria	Eukaryota
CMS001_017_Ra_S6	Bilateria	Eukaryota
