ska_genus	ska_species	collected_by	sample	taxid	group	family	sci_name	reads	read_prop	poly_group	baltimore_group	genome_description	number_of_segments_conventional
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	1437010.0	Chordates	Other chordates	Boreoeutheria	1508	0.014804343130902594				
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	1437010.0	Chordates	Other chordates	Boreoeutheria	1216	0.013587351248673109				
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	1437010.0	Chordates	Other chordates	Boreoeutheria	449	0.01035683805042327				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	1437010.0	Chordates	Other chordates	Boreoeutheria	102	0.0001568289795353557				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	1437010.0	Chordates	Other chordates	Boreoeutheria	92	0.001340267762189881				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	1437010.0	Chordates	Other chordates	Boreoeutheria	71	0.0004055474319137269				
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	1437010.0	Chordates	Other chordates	Boreoeutheria	58	0.0004423293981269638				
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	1437010.0	Chordates	Other chordates	Boreoeutheria	57	0.0013188949049007356				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	1437010.0	Chordates	Other chordates	Boreoeutheria	54	0.0008875593760786311				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	1437010.0	Chordates	Other chordates	Boreoeutheria	42	0.0009770622993532777				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	1437010.0	Chordates	Other chordates	Boreoeutheria	38	0.00023936555529659282				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	1437010.0	Chordates	Other chordates	Boreoeutheria	38	0.00010787976516278489				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	1437010.0	Chordates	Other chordates	Boreoeutheria	23	0.0008214285714285715				
Culex	erythrothorax	ALCO	CMS001_017_Ra_S6	1437010.0	Chordates	Other chordates	Boreoeutheria	19	0.00020334556974217923				
Culex	erythrothorax	ALCO	CMS001_056_Ra_S10	1437010.0	Chordates	Other chordates	Boreoeutheria	18	0.0005290694256657457				
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	1437010.0	Chordates	Other chordates	Boreoeutheria	6	0.00012205293028743465				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	1286322.0	Other Eukaryotes	Trypanosomatidae	Leishmaniinae	35011	0.0993941699503753				
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	1286322.0	Other Eukaryotes	Trypanosomatidae	Leishmaniinae	1728	0.02732620659118224				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	1286322.0	Other Eukaryotes	Trypanosomatidae	Leishmaniinae	876	0.014398185434164462				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	1286322.0	Other Eukaryotes	Trypanosomatidae	Leishmaniinae	13	8.188821628567649e-05				
Culex	erythrothorax	ALCO	CMS001_047_Ra_S4	1286322.0	Other Eukaryotes	Trypanosomatidae	Leishmaniinae	7	6.993496048674732e-05				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	1286322.0	Other Eukaryotes	Trypanosomatidae	Leishmaniinae	3	2.068936980179584e-05				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	1052859.0	Other Eukaryotes	Trypanosomatidae	Trypanosoma culicavium	1637	0.004647346725565233				
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	716546.0	Other Eukaryotes	Other eukaryotes	leotiomyceta	5	4.826580946589055e-05				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	716546.0	Other Eukaryotes	Other eukaryotes	leotiomyceta	3	1.889728068130996e-05				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	669453.0	Other Eukaryotes	Trypanosomatidae	Trypanosoma with unspecified subgenus	782	0.002220052009402573				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	637355.0	Metazoa	Other metazoa	Mecaphesa asperata	6	5.890322200624374e-05				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	593455.0	Metazoa	Other metazoa	Mimetus sp. TAB-2009	64	0.0014888568371097567				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	437599.0	Other Eukaryotes	Other eukaryotes	Melampsora sp. SAL 135	3	1.889728068130996e-05				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	423054.0	Other Eukaryotes	Apicomplexa	Eimeriorina	4	1.1355764753977356e-05				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	379584.0	Metazoa	Other metazoa	Caniformia	29	0.0004224757076468103				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	379584.0	Chordates	Carnivora	Caniformia	29	0.0004224757076468103				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	337963.0	Metazoa	Other metazoa	Neotominae	184	0.0012689480145101446				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	337963.0	Chordates	Rodentia	Neotominae	184	0.0012689480145101446				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	337687.0	Metazoa	Other metazoa	Muroidea	297	0.0020482476103777882				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	337687.0	Metazoa	Other metazoa	Muroidea	8	7.853762934165832e-05				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	337687.0	Chordates	Rodentia	Muroidea	297	0.0020482476103777882				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	337687.0	Chordates	Rodentia	Muroidea	8	7.853762934165832e-05				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	337677.0	Metazoa	Other metazoa	Cricetidae	90	0.0008835483300936561				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	337677.0	Metazoa	Other metazoa	Cricetidae	10	6.896456600598612e-05				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	337677.0	Chordates	Rodentia	Cricetidae	90	0.0008835483300936561				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	337677.0	Chordates	Rodentia	Cricetidae	10	6.896456600598612e-05				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	336669.0	Metazoa	Other metazoa	Mimetidae	49	0.0011399060159121574				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	314146.0	Metazoa	Other metazoa	Euarchontoglires	826	0.008109010229526223				
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	314146.0	Metazoa	Other metazoa	Euarchontoglires	23	0.0002569975976311526				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	314146.0	Chordates	Other chordates	Euarchontoglires	826	0.008109010229526223				
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	314146.0	Chordates	Other chordates	Euarchontoglires	23	0.0002569975976311526				
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	314145.0	Metazoa	Other metazoa	Laurasiatheria	600	0.004575821359934108				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	314145.0	Metazoa	Other metazoa	Laurasiatheria	579	0.003647175171492822				
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	314145.0	Metazoa	Other metazoa	Laurasiatheria	322	0.006550173925425659				
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	314145.0	Metazoa	Other metazoa	Laurasiatheria	277	0.006409366467675506				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	314145.0	Metazoa	Other metazoa	Laurasiatheria	258	0.0014736794004752331				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	314145.0	Metazoa	Other metazoa	Laurasiatheria	173	0.006178571428571428				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	314145.0	Metazoa	Other metazoa	Laurasiatheria	138	0.0022682072944231685				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	314145.0	Metazoa	Other metazoa	Laurasiatheria	92	0.002140231703345275				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	314145.0	Metazoa	Other metazoa	Laurasiatheria	62	0.00017601435368664903				
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	314145.0	Chordates	Other chordates	Laurasiatheria	600	0.004575821359934108				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	314145.0	Chordates	Other chordates	Laurasiatheria	579	0.003647175171492822				
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	314145.0	Chordates	Other chordates	Laurasiatheria	322	0.006550173925425659				
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	314145.0	Chordates	Other chordates	Laurasiatheria	277	0.006409366467675506				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	314145.0	Chordates	Other chordates	Laurasiatheria	258	0.0014736794004752331				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	314145.0	Chordates	Other chordates	Laurasiatheria	173	0.006178571428571428				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	314145.0	Chordates	Other chordates	Laurasiatheria	138	0.0022682072944231685				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	314145.0	Chordates	Other chordates	Laurasiatheria	92	0.002140231703345275				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	314145.0	Chordates	Other chordates	Laurasiatheria	62	0.00017601435368664903				
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	261200.0	Metazoa	Other metazoa	Porzana carolina	1092	0.010541252787350497				
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	261200.0	Chordates	Aves	Porzana carolina	1092	0.010541252787350497				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	230844.0	Metazoa	Other metazoa	Peromyscus maniculatus bairdii	4	2.758582640239445e-05				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	230844.0	Chordates	Rodentia	Peromyscus maniculatus bairdii	4	2.758582640239445e-05				
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	222544.0	Other Eukaryotes	Other eukaryotes	Sordariomycetidae	6	4.575821359934108e-05				
Culex	erythrothorax	ALCO	CMS001_050_Ra_S23	188379.0	Metazoa	Other metazoa	Egretta garzetta	67	0.000698178483598016				
Culex	erythrothorax	ALCO	CMS001_050_Ra_S23	188379.0	Chordates	Aves	Egretta garzetta	67	0.000698178483598016				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	162481.0	Other Eukaryotes	Other eukaryotes	Microbotryomycetes	18	0.00017670966601873123				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	162481.0	Other Eukaryotes	Other eukaryotes	Microbotryomycetes	6	9.861770845318125e-05				
Culex	erythrothorax	ALCO	CMS001_007_Ra_S12	162481.0	Other Eukaryotes	Other eukaryotes	Microbotryomycetes	3	7.38352489478477e-05				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	157538.0	Other Eukaryotes	Trypanosomatidae	Leptomonas pyrrhocoris	5	1.4194705942471695e-05				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	157538.0	Other Eukaryotes	Trypanosomatidae	Leptomonas pyrrhocoris	3	2.068936980179584e-05				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	119759.0	Other Eukaryotes	Apicomplexa	Theileria youngi	4	3.926881467082916e-05				
Culex	erythrothorax	ALCO	CMS001_047_Ra_S4	114313.0	Metazoa	Other metazoa	Pipridae	6	5.994425184578342e-05				
Culex	erythrothorax	ALCO	CMS001_047_Ra_S4	114313.0	Chordates	Aves	Pipridae	6	5.994425184578342e-05				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	91561.0	Metazoa	Other metazoa	Artiodactyla	31	8.800717684332452e-05				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	91561.0	Metazoa	Other metazoa	Artiodactyla	3	4.930885422659062e-05				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	91561.0	Chordates	Other chordates	Artiodactyla	31	8.800717684332452e-05				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	91561.0	Chordates	Other chordates	Artiodactyla	3	4.930885422659062e-05				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	79684.0	Metazoa	Other metazoa	Microtus ochrogaster	220	0.002159784806895604				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	79684.0	Chordates	Rodentia	Microtus ochrogaster	220	0.002159784806895604				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	74971.0	Metazoa	Other metazoa	Entelegynae	13	0.00030242404503791933				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	72004.0	Metazoa	Other metazoa	Bos mutus	4	2.5196374241746612e-05				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	72004.0	Chordates	Pecora	Bos mutus	4	2.5196374241746612e-05				
Culex	erythrothorax	ALCO	CMS001_047_Ra_S4	69501.0	Metazoa	Other metazoa	Troglodytinae	18	0.00017983275553735026				
Culex	erythrothorax	ALCO	CMS001_047_Ra_S4	69501.0	Chordates	Aves	Troglodytinae	18	0.00017983275553735026				
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	48087.0	Metazoa	Other metazoa	Lepus californicus	541	0.0014224339659352043				
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	48087.0	Chordates	Leporidae	Lepus californicus	541	0.0014224339659352043				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	39107.0	Metazoa	Other metazoa	Murinae	518	0.003572364519110081				
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	39107.0	Metazoa	Other metazoa	Murinae	132	0.002087418559048643				
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	39107.0	Metazoa	Other metazoa	Murinae	76	0.0017530505386017115				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	39107.0	Chordates	Rodentia	Murinae	518	0.003572364519110081				
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	39107.0	Chordates	Rodentia	Murinae	132	0.002087418559048643				
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	39107.0	Chordates	Rodentia	Murinae	76	0.0017530505386017115				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	39087.0	Metazoa	Other metazoa	Arvicolinae	74	0.0007264730714103395				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	39087.0	Chordates	Rodentia	Arvicolinae	74	0.0007264730714103395				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	33554.0	Metazoa	Other metazoa	Carnivora	36	0.0005244526025960404				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	33554.0	Chordates	Carnivora	Carnivora	36	0.0005244526025960404				
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	32561.0	Metazoa	Other metazoa	Sauria	356	0.0034365256339714072				
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	32561.0	Chordates	Other chordates	Sauria	356	0.0034365256339714072				
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	32525.0	Metazoa	Other metazoa	Theria	1310	0.003444341026571382				
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	32525.0	Metazoa	Other metazoa	Theria	386	0.0043130901167663				
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	32525.0	Chordates	Other chordates	Theria	1310	0.003444341026571382				
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	32525.0	Chordates	Other chordates	Theria	386	0.0043130901167663				
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	32524.0	Metazoa	Other metazoa	Amniota	10	9.65316189317811e-05				
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	32524.0	Chordates	Other chordates	Amniota	10	9.65316189317811e-05				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	30522.0	Metazoa	Other metazoa	Bos indicus x Bos taurus	56	0.0009204319455630249				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	30522.0	Chordates	Pecora	Bos indicus x Bos taurus	56	0.0009204319455630249				
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	29000.0	Other Eukaryotes	Other eukaryotes	Pucciniomycotina	6	5.890322200624374e-05				
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	10116.0	Metazoa	Other metazoa	Rattus norvegicus	2143	0.049431411897677205				
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	10116.0	Metazoa	Other metazoa	Rattus norvegicus	1496	0.023657410335884622				
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	10116.0	Chordates	Rodentia	Rattus norvegicus	2143	0.049431411897677205				
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	10116.0	Chordates	Rodentia	Rattus norvegicus	1496	0.023657410335884622				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	10042.0	Metazoa	Other metazoa	Peromyscus maniculatus	690	0.004758555054413043				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	10042.0	Chordates	Rodentia	Peromyscus maniculatus	690	0.004758555054413043				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	9989.0	Metazoa	Other metazoa	Rodentia	4265	0.02941338740155308				
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	9989.0	Chordates	Rodentia	Rodentia	4265	0.02941338740155308				
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	9986.0	Metazoa	Other metazoa	Oryctolagus cuniculus	9	2.366341163293316e-05				
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	9986.0	Chordates	Leporidae	Oryctolagus cuniculus	9	2.366341163293316e-05				
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	9979.0	Metazoa	Other metazoa	Leporidae	242	0.0006362828461299805				
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	9979.0	Metazoa	Other metazoa	Leporidae	81	0.0009050784960053634				
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	9979.0	Chordates	Leporidae	Leporidae	242	0.0006362828461299805				
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	9979.0	Chordates	Leporidae	Leporidae	81	0.0009050784960053634				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	9940.0	Metazoa	Other metazoa	Ovis aries	134	0.003117294002698553				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	9940.0	Chordates	Pecora	Ovis aries	134	0.003117294002698553				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9913.0	Metazoa	Other metazoa	Bos taurus	18	0.00011338368408785976				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	9913.0	Metazoa	Other metazoa	Bos taurus	8	4.5695485286053735e-05				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9913.0	Metazoa	Other metazoa	Bos taurus	4	6.150156060210028e-06				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9913.0	Chordates	Pecora	Bos taurus	18	0.00011338368408785976				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	9913.0	Chordates	Pecora	Bos taurus	8	4.5695485286053735e-05				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9913.0	Chordates	Pecora	Bos taurus	4	6.150156060210028e-06				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9903.0	Metazoa	Other metazoa	Bos	66	0.0004157401749888191				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9903.0	Chordates	Pecora	Bos	66	0.0004157401749888191				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	9895.0	Metazoa	Other metazoa	Bovidae	1035	0.005911853408883202				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9895.0	Metazoa	Other metazoa	Bovidae	716	0.004510150989272644				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9895.0	Metazoa	Other metazoa	Bovidae	710	0.00109165270068728				
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	9895.0	Metazoa	Other metazoa	Bovidae	366	0.002791251029559806				
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	9895.0	Metazoa	Other metazoa	Bovidae	310	0.007172937202091721				
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	9895.0	Metazoa	Other metazoa	Bovidae	186	0.003783640838910474				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	9895.0	Metazoa	Other metazoa	Bovidae	156	0.005571428571428572				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	9895.0	Metazoa	Other metazoa	Bovidae	102	0.002372865584143675				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	9895.0	Metazoa	Other metazoa	Bovidae	31	8.800717684332452e-05				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	9895.0	Chordates	Pecora	Bovidae	1035	0.005911853408883202				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9895.0	Chordates	Pecora	Bovidae	716	0.004510150989272644				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9895.0	Chordates	Pecora	Bovidae	710	0.00109165270068728				
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	9895.0	Chordates	Pecora	Bovidae	366	0.002791251029559806				
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	9895.0	Chordates	Pecora	Bovidae	310	0.007172937202091721				
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	9895.0	Chordates	Pecora	Bovidae	186	0.003783640838910474				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	9895.0	Chordates	Pecora	Bovidae	156	0.005571428571428572				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	9895.0	Chordates	Pecora	Bovidae	102	0.002372865584143675				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	9895.0	Chordates	Pecora	Bovidae	31	8.800717684332452e-05				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9881.0	Metazoa	Other metazoa	Odocoileinae	611	0.0009394363381970818				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9881.0	Metazoa	Other metazoa	Odocoileinae	497	0.003130649499537017				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	9881.0	Metazoa	Other metazoa	Odocoileinae	328	0.0018735148967282031				
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	9881.0	Metazoa	Other metazoa	Odocoileinae	208	0.0048128094775325096				
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	9881.0	Metazoa	Other metazoa	Odocoileinae	154	0.001174460815716421				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	9881.0	Metazoa	Other metazoa	Odocoileinae	150	0.003489508211975992				
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	9881.0	Metazoa	Other metazoa	Odocoileinae	124	0.002522427225940316				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	9881.0	Metazoa	Other metazoa	Odocoileinae	94	0.001545010765766506				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	9881.0	Metazoa	Other metazoa	Odocoileinae	72	0.0025714285714285713				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9881.0	Chordates	Pecora	Odocoileinae	611	0.0009394363381970818				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9881.0	Chordates	Pecora	Odocoileinae	497	0.003130649499537017				
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	9881.0	Chordates	Pecora	Odocoileinae	328	0.0018735148967282031				
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	9881.0	Chordates	Pecora	Odocoileinae	208	0.0048128094775325096				
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	9881.0	Chordates	Pecora	Odocoileinae	154	0.001174460815716421				
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	9881.0	Chordates	Pecora	Odocoileinae	150	0.003489508211975992				
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	9881.0	Chordates	Pecora	Odocoileinae	124	0.002522427225940316				
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	9881.0	Chordates	Pecora	Odocoileinae	94	0.001545010765766506				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	9881.0	Chordates	Pecora	Odocoileinae	72	0.0025714285714285713				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9880.0	Metazoa	Other metazoa	Odocoileus virginianus texanus	5	3.1495467802183264e-05				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9880.0	Metazoa	Other metazoa	Odocoileus virginianus texanus	4	6.150156060210028e-06				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9880.0	Chordates	Pecora	Odocoileus virginianus texanus	5	3.1495467802183264e-05				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9880.0	Chordates	Pecora	Odocoileus virginianus texanus	4	6.150156060210028e-06				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	9877.0	Metazoa	Other metazoa	Odocoileus hemionus hemionus	6	0.00021428571428571427				
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	9877.0	Chordates	Pecora	Odocoileus hemionus hemionus	6	0.00021428571428571427				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9872.0	Metazoa	Other metazoa	Odocoileus hemionus	56	8.610218484294039e-05				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9872.0	Metazoa	Other metazoa	Odocoileus hemionus	4	2.5196374241746612e-05				
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	9872.0	Chordates	Pecora	Odocoileus hemionus	56	8.610218484294039e-05				
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	9872.0	Chordates	Pecora	Odocoileus hemionus	4	2.5196374241746612e-05				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	9871.0	Metazoa	Other metazoa	Odocoileus	24	6.813458852386415e-05				
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	9871.0	Chordates	Pecora	Odocoileus	24	6.813458852386415e-05				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	9685.0	Metazoa	Other metazoa	Felis catus	62	0.0009032239266931806				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	9685.0	Chordates	Carnivora	Felis catus	62	0.0009032239266931806				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	9682.0	Metazoa	Other metazoa	Felis	178	0.002593126757280422				
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	9682.0	Chordates	Carnivora	Felis	178	0.002593126757280422				
