,cluster,kingdom
2714,64111,
5813,64116,Eukaryota
4640,64122,Eukaryota
677,64147,Bacteria
1431,64150,Eukaryota
4350,64184,Bacteria
1480,64185,Bacteria
4417,64190,Eukaryota
1642,64194,Eukaryota
848,64199,Eukaryota
6736,64212,Bacteria
5689,64220,Eukaryota
5618,64230,Eukaryota
594,64245,Eukaryota
1626,64249,Eukaryota
3839,64287,Eukaryota
2034,64288,Bacteria
5031,64294,Eukaryota
3339,64303,Eukaryota
6218,64308,Eukaryota
5866,64326,
3165,64341,Eukaryota
2380,64372,Bacteria
547,64374,Bacteria
368,64422,Eukaryota
3693,64484,Eukaryota
3503,64492,Eukaryota
4275,64515,Eukaryota
868,64532,Eukaryota
1959,64541,Bacteria
1418,64542,Bacteria
4939,64543,Eukaryota
2096,64544,Viruses
4569,64550,Bacteria
5527,64567,Bacteria
5286,64577,Eukaryota
2527,64583,Eukaryota
6441,64641,Eukaryota
638,64677,
779,64681,Bacteria
4694,64683,Bacteria
2484,64684,Bacteria
6469,64737,Eukaryota
3113,64749,Bacteria
2779,64779,Eukaryota
39,64784,
6646,64803,Bacteria
1758,64843,Eukaryota
4670,64863,Eukaryota
417,64908,Eukaryota
4245,64918,Bacteria
864,64920,Bacteria
3691,64923,Viruses
2910,64924,Eukaryota
6886,64926,Eukaryota
173,64932,Eukaryota
3471,64960,Eukaryota
107,64964,Eukaryota
3592,64972,Eukaryota
6446,65018,
5271,65019,Eukaryota
3837,65021,Eukaryota
4668,65026,Eukaryota
5218,65048,Eukaryota
2320,65103,Eukaryota
1423,65120,Bacteria
5349,65127,Eukaryota
878,65128,Bacteria
3835,65129,Bacteria
2146,65134,Eukaryota
4913,65162,Eukaryota
6522,65183,Bacteria
6430,65187,Eukaryota
1320,65202,Eukaryota
3805,65213,Viruses
989,65274,Eukaryota
1022,65278,Bacteria
2951,65279,Eukaryota
4272,65315,Eukaryota
5510,65324,Bacteria
6884,65333,Eukaryota
4835,65346,Eukaryota
3745,65354,Eukaryota
6209,65365,Eukaryota
2419,65370,Bacteria
4091,65388,Bacteria
5120,65417,Eukaryota
2645,65439,Eukaryota
671,65457,Viruses
4104,65467,Eukaryota
2731,65470,Eukaryota
6016,65490,Eukaryota
1488,65530,Eukaryota
52,65538,Eukaryota
2171,65541,Eukaryota
5596,65547,Eukaryota
6297,65566,Eukaryota
5894,65579,Eukaryota
6247,65600,Viruses
1621,65645,Eukaryota
4307,65687,
5053,65707,Eukaryota
707,65709,Bacteria
4146,65712,Eukaryota
2107,65731,Eukaryota
4685,65736,Eukaryota
5416,65739,Bacteria
797,65744,Eukaryota
3028,65757,Eukaryota
4928,65776,
5028,65780,
6065,65782,Eukaryota
6562,65784,Eukaryota
1383,65785,Eukaryota
5015,65796,Bacteria
1695,65811,Eukaryota
6064,65829,Eukaryota
5473,65844,Eukaryota
4192,65859,Eukaryota
6274,65883,Eukaryota
5848,65891,Bacteria
1115,65903,Bacteria
1648,65926,Eukaryota
4352,65932,Bacteria
2327,65947,Bacteria
1532,65961,Eukaryota
4144,65967,Eukaryota
6857,66010,Eukaryota
5876,66032,Eukaryota
4680,66046,Bacteria
38,66054,Eukaryota
2502,66058,Eukaryota
5555,66095,Bacteria
3861,66108,Eukaryota
288,66133,Eukaryota
1868,66148,Eukaryota
2816,66153,Eukaryota
940,66189,Bacteria
5030,66190,Bacteria
4086,66208,Eukaryota
1815,66211,Eukaryota
5376,66225,Viruses
1823,66236,Eukaryota
4303,66243,Eukaryota
2659,66244,Eukaryota
401,66269,Eukaryota
1250,66270,Bacteria
798,66272,Eukaryota
4852,66300,Eukaryota
6639,66312,Eukaryota
5950,66315,Eukaryota
3067,66356,Eukaryota
2175,66366,Eukaryota
5836,66400,Bacteria
3286,66444,Bacteria
999,66451,Eukaryota
1509,66457,
2857,66499,Eukaryota
2654,66500,Eukaryota
1086,66532,Bacteria
5214,66542,Eukaryota
3828,66546,Eukaryota
4330,66590,Eukaryota
6668,66622,Eukaryota
3260,66652,Bacteria
5452,66655,Bacteria
396,66678,Eukaryota
3384,66684,
2426,66687,Bacteria
6105,66689,Bacteria
5335,66693,Eukaryota
4348,66694,Eukaryota
2164,66698,Eukaryota
5419,66706,Eukaryota
5115,66713,Bacteria
5468,66722,Bacteria
3878,66743,Eukaryota
789,66756,Eukaryota
3327,66764,Eukaryota
3388,66793,Eukaryota
109,66808,
4285,66823,Eukaryota
6752,66828,
3949,66829,Bacteria
4679,66831,Eukaryota
5199,66842,Eukaryota
6881,66848,Eukaryota
1133,66849,Eukaryota
437,66932,Bacteria
4482,66936,Bacteria
694,66976,Bacteria
5064,66984,Eukaryota
6385,66992,Eukaryota
446,66993,Bacteria
855,66994,Eukaryota
4327,66995,Eukaryota
942,67042,Eukaryota
4787,67046,Eukaryota
3159,67055,Eukaryota
4729,67070,Eukaryota
5687,67074,Eukaryota
2867,67149,Bacteria
59,67150,Bacteria
4636,67163,Eukaryota
371,67173,Eukaryota
3174,67176,Eukaryota
4233,67201,Bacteria
4298,67204,Viruses
1379,67229,Eukaryota
3377,67298,Eukaryota
2435,67319,
5763,67333,Eukaryota
5148,67345,Bacteria
1798,67359,
916,67385,Eukaryota
6823,67428,Eukaryota
5791,67437,Bacteria
1954,67442,Eukaryota
5716,67447,Eukaryota
4897,67479,Eukaryota
397,67489,
3472,67496,Eukaryota
6066,67536,Eukaryota
5316,67539,Eukaryota
1914,67541,Bacteria
1890,67587,Eukaryota
274,67588,Eukaryota
1363,67614,Eukaryota
2414,67685,Eukaryota
4314,67694,Bacteria
5339,67702,Eukaryota
3534,67724,Bacteria
4987,67742,Eukaryota
1512,67755,Eukaryota
1796,67769,Eukaryota
4629,67772,Eukaryota
5658,67775,Bacteria
4042,67817,
2433,67828,Eukaryota
5924,67842,Eukaryota
2500,67856,Viruses
2870,67866,Bacteria
6669,67871,Viruses
6118,67882,Eukaryota
791,67887,Eukaryota
3049,67904,Eukaryota
5017,67938,Bacteria
192,67953,Eukaryota
5073,67956,Bacteria
3328,67957,Bacteria
4692,67966,Eukaryota
537,67976,Eukaryota
2485,68000,Eukaryota
4517,68004,Bacteria
6604,68015,Eukaryota
6365,68031,
1362,68056,Eukaryota
980,68064,Eukaryota
2248,68075,
3956,68083,Eukaryota
1647,68089,Eukaryota
3857,68093,Eukaryota
4730,68105,Eukaryota
5850,68110,
6799,68152,Eukaryota
278,68153,Viruses
2355,68158,Bacteria
3226,68205,Eukaryota
2128,68206,Bacteria
6032,68247,Bacteria
6704,68249,Eukaryota
3346,68263,Bacteria
581,68276,Bacteria
6688,68278,Bacteria
1608,68289,Bacteria
4843,68291,Bacteria
3590,68326,Eukaryota
5958,68365,Bacteria
3440,68381,Bacteria
4548,68382,Eukaryota
668,68438,Eukaryota
4001,68520,
6788,68525,Eukaryota
6231,68543,Bacteria
4678,68547,Bacteria
129,68562,Eukaryota
3629,68565,Eukaryota
6889,68612,Eukaryota
1410,68644,Bacteria
2637,68652,Bacteria
5311,68653,
3557,68654,
2881,68656,Eukaryota
1223,68657,Eukaryota
4713,68658,Eukaryota
3602,68692,
1727,68704,Eukaryota
2773,68721,
565,68733,Eukaryota
6194,68745,Eukaryota
2051,68747,Eukaryota
3845,68749,Eukaryota
2044,68762,Bacteria
1917,68775,Eukaryota
1316,68793,Eukaryota
3410,68812,Eukaryota
5423,68827,Eukaryota
1732,68835,Eukaryota
1251,68853,Eukaryota
6836,68856,Eukaryota
665,68861,Eukaryota
5637,68915,Eukaryota
1761,68919,Eukaryota
1137,68949,Eukaryota
4899,68957,Eukaryota
2622,69033,Bacteria
2544,69038,Eukaryota
4071,69072,Eukaryota
5892,69075,Bacteria
6495,69076,Eukaryota
6314,69100,Bacteria
3627,69138,Eukaryota
2036,69167,Eukaryota
2817,69193,Eukaryota
6173,69199,
6754,69215,Eukaryota
2041,69224,Bacteria
3988,69242,Eukaryota
6870,69244,
22,69280,Eukaryota
5038,69311,Bacteria
4573,69317,Eukaryota
6013,69345,Eukaryota
6288,69350,Bacteria
5853,69352,Bacteria
4688,69417,Eukaryota
6564,69453,Eukaryota
1253,69454,
6460,69488,Eukaryota
3478,69490,Eukaryota
963,69500,Eukaryota
3973,69508,Bacteria
4168,69534,Eukaryota
1643,69540,Eukaryota
4968,69565,Bacteria
3853,69573,Eukaryota
2184,69584,Bacteria
3441,69585,Bacteria
6818,69607,Bacteria
4230,69614,Eukaryota
4036,69621,
200,69632,Bacteria
1910,69636,
6298,69662,Eukaryota
6749,69664,Eukaryota
6175,69676,Viruses
166,69683,Eukaryota
5067,69694,Bacteria
1272,69695,Eukaryota
2864,69744,Eukaryota
3510,69748,Eukaryota
1681,69765,Bacteria
3755,69769,Bacteria
836,69795,Viruses
3381,69802,Eukaryota
2730,69818,Eukaryota
2357,69820,Eukaryota
1522,69875,Eukaryota
5821,69890,Eukaryota
2932,69912,Bacteria
5735,69915,Eukaryota
1915,69918,Bacteria
4276,69929,
1090,69943,Eukaryota
1874,69947,Eukaryota
6661,69965,Eukaryota
3132,69968,Eukaryota
2677,70029,Bacteria
6135,70032,Viruses
342,70038,Eukaryota
4748,70047,Eukaryota
5402,70075,Eukaryota
6790,70089,Eukaryota
1033,70113,Eukaryota
340,70123,Eukaryota
4503,70156,Eukaryota
2914,70192,Bacteria
6316,70212,Eukaryota
2905,70213,Bacteria
1588,70226,Bacteria
118,70249,Bacteria
6308,70258,
1143,70267,Viruses
2462,70282,Eukaryota
93,70308,Eukaryota
2292,70325,Bacteria
1114,70326,Eukaryota
6793,70344,Eukaryota
2935,70388,Bacteria
3573,70431,Bacteria
4189,70443,Eukaryota
6452,70448,
4985,70479,Bacteria
5161,70482,Eukaryota
6778,70487,Bacteria
2376,70490,Bacteria
3112,70551,Bacteria
4963,70591,Eukaryota
6502,70619,Eukaryota
1993,70621,Eukaryota
6880,70635,Bacteria
6324,70642,Bacteria
5700,70649,Eukaryota
3181,70650,Bacteria
6730,70663,Eukaryota
3723,70685,Eukaryota
1411,70739,Bacteria
2039,70740,Eukaryota
3725,70746,Bacteria
5179,70757,Eukaryota
6334,70762,Eukaryota
2474,70782,Bacteria
3111,70794,Viruses
4817,70798,Eukaryota
4373,70809,Eukaryota
2395,70815,Bacteria
1655,70831,Eukaryota
108,70833,Eukaryota
4883,70834,Eukaryota
6323,70856,Eukaryota
2199,70895,Eukaryota
6501,70896,Eukaryota
4512,70898,Eukaryota
5531,70935,Eukaryota
3920,70949,Eukaryota
2082,71006,
1434,71008,Bacteria
771,71036,Eukaryota
5957,71048,Eukaryota
551,71053,Eukaryota
4471,71054,Bacteria
451,71082,Eukaryota
4855,71107,Viruses
1741,71149,Eukaryota
1347,71180,Eukaryota
1563,71184,Eukaryota
4643,71195,Eukaryota
2850,71200,Eukaryota
2405,71207,Eukaryota
1640,71213,Eukaryota
5460,71220,
6186,71240,Bacteria
716,71288,Bacteria
3938,71300,Eukaryota
4267,71345,Eukaryota
257,71381,Eukaryota
6329,71407,Eukaryota
3273,71432,Eukaryota
383,71447,
4570,71455,Eukaryota
3324,71485,Eukaryota
1722,71516,Eukaryota
330,71519,Eukaryota
2326,71554,Bacteria
6343,71604,Bacteria
2400,71605,Bacteria
805,71608,Bacteria
6307,71629,Eukaryota
887,71632,Eukaryota
6113,71638,Eukaryota
1307,71642,Eukaryota
3131,71711,Eukaryota
2542,71738,Eukaryota
592,71741,Eukaryota
2950,71755,Bacteria
418,71756,Bacteria
3065,71768,Eukaryota
3464,71770,Eukaryota
3449,71780,Eukaryota
2311,71783,Bacteria
5141,71880,
4111,71896,Bacteria
678,71906,Eukaryota
502,71935,Eukaryota
1518,71944,Bacteria
6285,71950,Eukaryota
1882,71955,Eukaryota
3,71964,Eukaryota
6821,71997,Eukaryota
5312,72017,Eukaryota
2685,72023,Eukaryota
2781,72029,Eukaryota
1365,72031,Eukaryota
3516,72037,Bacteria
2982,72044,Bacteria
3757,72055,Bacteria
1051,72060,Bacteria
3687,72063,Eukaryota
1275,72081,Bacteria
2187,72105,Eukaryota
3008,72181,Bacteria
3325,72182,Bacteria
334,72184,Bacteria
4070,72196,Bacteria
5520,72197,Bacteria
5802,72200,
5330,72228,Eukaryota
4717,72239,Bacteria
3809,72267,Eukaryota
4675,72280,Eukaryota
1427,72285,Eukaryota
1850,72304,Eukaryota
6425,72308,Eukaryota
1023,72355,Eukaryota
2323,72362,Eukaryota
4576,72365,Eukaryota
1675,72370,Eukaryota
3593,72402,Eukaryota
1018,72415,Eukaryota
515,72420,Bacteria
659,72441,Eukaryota
1870,72449,Eukaryota
1613,72464,Eukaryota
3995,72514,Eukaryota
2825,72520,Bacteria
2372,72550,Eukaryota
4026,72571,
543,72572,Eukaryota
3032,72605,Eukaryota
1208,72609,Eukaryota
1408,72619,Bacteria
5644,72626,Eukaryota
15,72631,Eukaryota
924,72637,Eukaryota
472,72649,Eukaryota
5438,72677,Bacteria
1441,72688,Bacteria
3906,72700,Bacteria
4095,72743,Eukaryota
5506,72751,Eukaryota
1209,72792,Eukaryota
269,72822,Eukaryota
1346,72823,Eukaryota
6697,72848,Eukaryota
3233,72854,Eukaryota
3402,72855,Bacteria
2030,72866,Eukaryota
6619,72867,Eukaryota
4918,72880,Bacteria
6456,72896,Bacteria
5299,72901,Eukaryota
1704,72904,Eukaryota
751,72909,Eukaryota
4810,72921,Eukaryota
6255,72962,Eukaryota
5457,73035,Bacteria
3914,73040,Eukaryota
4957,73043,Bacteria
1345,73044,Bacteria
2197,73049,Bacteria
2524,73058,Eukaryota
2122,73066,
6570,73067,Eukaryota
5823,73083,Bacteria
834,73100,Eukaryota
2153,73103,Viruses
1693,73106,Eukaryota
1686,73122,Eukaryota
4956,73137,Eukaryota
4308,73149,
2734,73154,Eukaryota
525,73155,Eukaryota
3147,73163,Bacteria
425,73167,Eukaryota
2907,73174,Eukaryota
6863,73198,Bacteria
5033,73199,
1236,73265,Eukaryota
3492,73295,Bacteria
1841,73296,Bacteria
5755,73323,Eukaryota
5562,73331,Eukaryota
3636,73346,Eukaryota
6224,73348,Bacteria
883,73350,Bacteria
806,73351,Bacteria
873,73352,Eukaryota
3653,73353,Eukaryota
4242,73355,Eukaryota
1189,73377,Eukaryota
2203,73381,Eukaryota
89,73390,Eukaryota
4441,73395,Bacteria
1293,73474,Bacteria
2763,73479,Eukaryota
350,73490,Eukaryota
5059,73493,Eukaryota
95,73494,Eukaryota
6131,73511,Bacteria
2760,73527,Eukaryota
3555,73532,Eukaryota
5879,73536,Eukaryota
6081,73542,Eukaryota
4427,73562,
4311,73574,Eukaryota
2568,73580,Eukaryota
1248,73589,Eukaryota
3275,73601,Viruses
1448,73653,Bacteria
6009,73654,Eukaryota
5241,73658,Eukaryota
5503,73715,
6882,73740,Bacteria
2277,73747,Eukaryota
5003,73766,Eukaryota
2961,73774,Eukaryota
1203,73800,Eukaryota
3556,73811,Eukaryota
5713,73843,Eukaryota
5978,73855,Eukaryota
5935,73872,Eukaryota
1031,73886,Eukaryota
1338,73907,Eukaryota
6253,73912,Bacteria
3547,73960,
2274,74006,Bacteria
5237,74014,Eukaryota
3729,74028,Eukaryota
3519,74051,Eukaryota
6326,74088,Eukaryota
3610,74089,Eukaryota
3782,74097,Eukaryota
2732,74100,Eukaryota
6153,74103,Bacteria
2304,74172,Eukaryota
3198,74176,
6104,74222,Bacteria
6063,74227,Eukaryota
5162,74228,Eukaryota
4901,74229,Bacteria
6145,74250,Eukaryota
2710,74280,Bacteria
4942,74284,Eukaryota
4839,74335,Eukaryota
5464,74343,Bacteria
4118,74421,Eukaryota
4710,74427,Bacteria
6221,74465,Eukaryota
2115,74466,Eukaryota
5266,74474,Eukaryota
3648,74483,Bacteria
2058,74510,Eukaryota
1940,74526,Eukaryota
2795,74585,Bacteria
3624,74586,Bacteria
5439,74587,Eukaryota
2092,74600,Bacteria
1269,74601,Bacteria
4366,74602,Eukaryota
6155,74613,Eukaryota
240,74637,Bacteria
4286,74643,Eukaryota
1060,74662,Eukaryota
6403,74663,Eukaryota
6185,74713,Eukaryota
5463,74723,Eukaryota
4921,74725,Eukaryota
146,74741,Eukaryota
6578,74747,Eukaryota
4488,74756,Bacteria
263,74811,Bacteria
4372,74812,Bacteria
2946,74818,Bacteria
2686,74826,Eukaryota
5246,74863,Eukaryota
46,74870,Bacteria
2983,74887,Eukaryota
6034,74899,Eukaryota
5056,74907,Eukaryota
1226,74910,Bacteria
1777,74911,Bacteria
3870,74912,Bacteria
556,74918,Eukaryota
3550,74927,Eukaryota
6690,74969,Eukaryota
2571,75012,Viruses
5905,75037,Viruses
1281,75041,Eukaryota
4423,75051,Eukaryota
30,75062,Eukaryota
6350,75068,
1494,75079,Bacteria
1926,75085,Eukaryota
416,75089,Eukaryota
6549,75106,Eukaryota
1445,75114,Bacteria
6629,75115,Bacteria
6101,75191,Eukaryota
5992,75197,Bacteria
1942,75204,Eukaryota
770,75207,Eukaryota
6658,75234,Bacteria
2160,75239,Bacteria
6582,75256,Eukaryota
5932,75270,
2157,75313,Eukaryota
6179,75324,Viruses
3619,75332,Eukaryota
2341,75335,Eukaryota
5406,75356,Eukaryota
5627,75362,Bacteria
2223,75397,Eukaryota
6189,75424,Bacteria
1262,75459,Eukaryota
1949,75483,Eukaryota
6028,75546,Eukaryota
5580,75563,Eukaryota
2346,75591,Bacteria
1573,75593,Eukaryota
6689,75596,
1066,75623,Bacteria
2473,75670,Bacteria
5396,75674,Eukaryota
4844,75691,Bacteria
224,75692,Bacteria
3622,75694,Bacteria
4420,75724,Eukaryota
6024,75726,Eukaryota
2023,75728,Eukaryota
6244,75738,Eukaryota
1635,75740,Eukaryota
4752,75758,Eukaryota
1537,75814,Eukaryota
4721,75825,Eukaryota
4494,75837,Bacteria
6475,75840,Bacteria
4354,75841,Eukaryota
4236,75905,
1808,75914,Viruses
6633,75936,Eukaryota
3338,75976,
6497,75992,Eukaryota
4885,76002,
2293,76007,Eukaryota
1486,76012,Eukaryota
4434,76057,
3227,76127,Eukaryota
3716,76163,Bacteria
5839,76175,Bacteria
5163,76176,Bacteria
1493,76182,Eukaryota
6622,76188,Eukaryota
2563,76207,
3251,76224,Bacteria
5977,76233,Eukaryota
5233,76245,Eukaryota
4489,76290,Eukaryota
1569,76291,Eukaryota
4088,76292,Eukaryota
365,76311,Viruses
6786,76320,Bacteria
4447,76332,Viruses
6850,76354,Bacteria
2702,76360,Bacteria
3108,76415,Bacteria
3395,76421,Eukaryota
1502,76422,Eukaryota
1540,76437,Bacteria
2525,76452,Eukaryota
6805,76461,
5392,76467,Eukaryota
3875,76470,Bacteria
6747,76480,Bacteria
5317,76487,Eukaryota
34,76488,Eukaryota
3727,76526,Bacteria
1668,76553,Eukaryota
3934,76554,Eukaryota
1585,76567,Eukaryota
6052,76569,Bacteria
5899,76602,Eukaryota
6238,76612,Eukaryota
4996,76642,Eukaryota
1237,76648,Bacteria
228,76649,Bacteria
6798,76694,Bacteria
3103,76735,Eukaryota
3960,76757,Bacteria
4878,76764,Bacteria
1153,76772,Eukaryota
1913,76776,
622,76789,Eukaryota
6086,76793,Bacteria
5208,76808,Bacteria
252,76850,Bacteria
4166,76852,Bacteria
3201,76853,
3752,76879,Eukaryota
1464,76887,Eukaryota
5332,76889,Eukaryota
1920,76911,Eukaryota
6708,76944,Bacteria
2217,76947,Eukaryota
5682,76948,Eukaryota
825,76977,Bacteria
2024,76981,Eukaryota
4755,76982,Eukaryota
1611,77035,
6415,77060,Archaea
2442,77071,Bacteria
5933,77074,Eukaryota
788,77081,Eukaryota
6088,77088,Bacteria
3026,77096,Eukaryota
453,77117,Eukaryota
3229,77129,Bacteria
4038,77132,Bacteria
4849,77133,Bacteria
5089,77155,
5861,77191,Eukaryota
2827,77193,Eukaryota
2033,77198,Eukaryota
3577,77206,Eukaryota
6623,77211,Viruses
3274,77257,Bacteria
5940,77275,
3682,77282,Eukaryota
3948,77284,Eukaryota
1690,77301,Eukaryota
5938,77306,Bacteria
2944,77307,Eukaryota
4823,77328,Eukaryota
4446,77371,
5458,77381,Eukaryota
6070,77412,Bacteria
271,77413,Bacteria
1042,77471,
2771,77482,Bacteria
4990,77484,Bacteria
2413,77487,Bacteria
1885,77511,Eukaryota
1206,77517,Eukaryota
6196,77518,Eukaryota
6713,77521,Bacteria
3421,77547,Eukaryota
3349,77558,Eukaryota
5260,77585,Eukaryota
5253,77586,Eukaryota
4879,77610,Eukaryota
3309,77627,Eukaryota
3721,77638,Bacteria
4465,77639,Eukaryota
3450,77643,Eukaryota
6205,77677,Eukaryota
2707,77689,Viruses
128,77745,Bacteria
4660,77746,Eukaryota
793,77753,Bacteria
896,77773,Eukaryota
2718,77787,Eukaryota
6132,77797,Bacteria
6237,77807,Bacteria
6717,77816,Eukaryota
2282,77825,Bacteria
4442,77840,Eukaryota
4706,77841,Eukaryota
3815,77851,Bacteria
5264,77852,Bacteria
2219,77855,Eukaryota
1997,77870,Eukaryota
141,77896,Bacteria
3699,77899,Eukaryota
4017,77914,Eukaryota
1450,77935,
6729,77945,Eukaryota
2127,77947,Eukaryota
3981,77960,Eukaryota
4762,78017,Eukaryota
389,78078,Eukaryota
1332,78109,Eukaryota
3034,78128,Bacteria
3289,78130,
6541,78135,Eukaryota
5209,78136,Bacteria
2741,78141,Eukaryota
1140,78188,Eukaryota
6680,78203,Bacteria
5466,78249,Viruses
4552,78253,Eukaryota
3077,78265,Eukaryota
2057,78266,Eukaryota
2365,78268,Eukaryota
640,78278,Eukaryota
2196,78281,Eukaryota
2313,78287,Bacteria
3033,78289,Bacteria
6710,78325,Eukaryota
5431,78334,Eukaryota
1290,78338,Bacteria
2499,78348,Eukaryota
4509,78389,Bacteria
5204,78391,Eukaryota
6468,78393,Bacteria
1834,78399,Bacteria
5955,78402,Eukaryota
387,78422,Eukaryota
5032,78454,Bacteria
6516,78455,Bacteria
1116,78456,Eukaryota
5298,78470,Eukaryota
5669,78507,Eukaryota
4132,78517,Eukaryota
4266,78521,Eukaryota
3943,78539,Eukaryota
3021,78553,Eukaryota
5169,78555,Eukaryota
4872,78564,Eukaryota
1790,78588,Viruses
2452,78589,Bacteria
1989,78610,Eukaryota
3451,78626,Eukaryota
423,78656,Bacteria
1632,78690,Bacteria
71,78708,Eukaryota
4160,78741,Bacteria
1837,78742,Bacteria
5250,78743,Bacteria
6493,78744,Bacteria
6500,78745,Bacteria
4016,78795,Eukaryota
490,78798,Eukaryota
4173,78855,Eukaryota
3826,78856,Eukaryota
2121,78863,Eukaryota
1824,78943,Eukaryota
3237,78962,Eukaryota
5170,78966,Eukaryota
4848,78971,Eukaryota
3982,78982,Bacteria
5010,78984,Bacteria
655,79004,Eukaryota
3137,79023,Bacteria
1435,79032,Bacteria
5476,79037,Viruses
3524,79059,Eukaryota
5150,79081,Bacteria
3497,79082,
2152,79093,Eukaryota
4378,79095,Bacteria
6859,79109,Eukaryota
6075,79115,Eukaryota
5474,79168,
5202,79171,
5052,79183,
5963,79185,Bacteria
962,79188,Viruses
1700,79207,Eukaryota
1592,79213,Eukaryota
6302,79225,Eukaryota
6867,79243,Eukaryota
6802,79264,Eukaryota
2841,79294,Bacteria
4887,79334,Eukaryota
4165,79337,Bacteria
5324,79376,Eukaryota
4300,79418,Bacteria
5788,79432,Eukaryota
5005,79456,Eukaryota
3193,79465,Viruses
2902,79468,Eukaryota
3791,79486,Eukaryota
5859,79535,Eukaryota
3744,79545,Eukaryota
6837,79574,Eukaryota
4356,79583,Eukaryota
3244,79640,Bacteria
544,79645,Eukaryota
2744,79647,Bacteria
4422,79649,Eukaryota
2875,79654,Bacteria
2987,79660,Eukaryota
2651,79709,Eukaryota
4332,79711,Bacteria
5538,79719,Eukaryota
44,79765,Bacteria
1624,79766,
5372,79768,Eukaryota
1305,79790,Eukaryota
4178,79807,Eukaryota
4905,79847,Bacteria
4289,79852,Eukaryota
6243,79877,Bacteria
3130,79878,Bacteria
3821,79887,Eukaryota
4473,79958,Eukaryota
5248,79995,Eukaryota
5054,80002,Eukaryota
2308,80003,Eukaryota
5219,80053,Bacteria
1725,80089,Eukaryota
3140,80110,Bacteria
6428,80111,Eukaryota
3359,80112,Eukaryota
804,80121,Eukaryota
2079,80136,Bacteria
4966,80142,Eukaryota
5117,80152,Eukaryota
1283,80155,Eukaryota
6184,80192,Bacteria
6057,80204,
2854,80227,Eukaryota
2642,80228,Eukaryota
5543,80249,Eukaryota
6820,80251,
2891,80284,
3897,80309,Eukaryota
4256,80318,Eukaryota
4582,80338,Bacteria
2259,80377,Eukaryota
3278,80417,Eukaryota
6411,80428,Eukaryota
3474,80441,Bacteria
428,80450,Eukaryota
4010,80467,Eukaryota
697,80491,Bacteria
1852,80519,Eukaryota
3681,80549,Bacteria
1324,80554,Eukaryota
2279,80613,Eukaryota
57,80619,Eukaryota
2586,80627,Eukaryota
1581,80663,Eukaryota
1600,80679,Bacteria
6824,80681,Eukaryota
4232,80694,Eukaryota
4206,80703,Eukaryota
1769,80730,Eukaryota
1606,80757,Bacteria
492,80767,Bacteria
2756,80774,Eukaryota
994,80783,Eukaryota
512,80784,Eukaryota
1126,80789,Eukaryota
4030,80796,
3710,80797,Bacteria
70,80821,Eukaryota
4,80842,Bacteria
5784,80843,Eukaryota
4836,80889,Eukaryota
2265,80925,Viruses
4260,80927,Eukaryota
3210,81012,Bacteria
2807,81028,Bacteria
947,81038,Eukaryota
3668,81056,Bacteria
5664,81068,Bacteria
3651,81082,Eukaryota
6410,81098,Eukaryota
1278,81129,Eukaryota
4172,81177,Eukaryota
6758,81207,
915,81213,Eukaryota
2634,81254,Eukaryota
817,81258,Bacteria
2511,81260,Eukaryota
2869,81266,Eukaryota
5782,81285,
2522,81306,Eukaryota
4971,81314,Eukaryota
959,81324,Eukaryota
2967,81336,Eukaryota
6561,81338,Eukaryota
5796,81354,Bacteria
5886,81374,Eukaryota
2606,81406,Bacteria
1490,81407,Bacteria
1356,81408,Bacteria
296,81411,Bacteria
2503,81414,Eukaryota
1559,81432,Eukaryota
6876,81450,Eukaryota
117,81463,Bacteria
1076,81483,Eukaryota
5654,81493,Eukaryota
3674,81500,Bacteria
4228,81501,Eukaryota
2801,81515,Eukaryota
2906,81533,Viruses
3257,81544,Eukaryota
3961,81549,Eukaryota
5265,81559,Eukaryota
2811,81563,Eukaryota
5919,81580,Eukaryota
2543,81585,Eukaryota
3158,81654,Bacteria
6787,81668,Eukaryota
2939,81700,Eukaryota
4065,81704,Bacteria
6245,81731,Eukaryota
4109,81735,
5338,81737,Eukaryota
6311,81762,Bacteria
2027,81766,
4342,81778,Bacteria
2324,81810,Bacteria
267,81841,Eukaryota
6190,81851,Eukaryota
1008,81900,Eukaryota
4846,81908,
6191,81913,Eukaryota
6636,81914,Eukaryota
4559,81915,Eukaryota
1931,81943,Viruses
6855,81947,Bacteria
563,81967,
6211,81969,Eukaryota
5277,81978,Eukaryota
6811,81996,Eukaryota
4802,81997,Bacteria
2858,81998,Bacteria
2735,82015,Eukaryota
2942,82031,Bacteria
3883,82102,Eukaryota
1013,82107,Bacteria
1684,82119,Eukaryota
6731,82123,Eukaryota
1995,82139,Eukaryota
4750,82141,Eukaryota
