sample	division	ntaxa	location_name	rank	sample_mosquito_species	kingdom
7767	CMS002_028d_Rb_S157_L004	high GC Gram+	4	West Valley	species	Culex erythrothorax	Bacteria
7768	CMS002_028d_Rb_S157_L004	CFB group bacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7769	CMS002_028d_Rb_S157_L004	verrucomicrobia	0	West Valley	species	Culex erythrothorax	Bacteria
7770	CMS002_028d_Rb_S157_L004	spirochetes	1	West Valley	genus	Culex erythrothorax	Bacteria
7771	CMS002_028d_Rb_S157_L004	cyanobacteria	1	West Valley	species	Culex erythrothorax	Bacteria
7772	CMS002_028d_Rb_S157_L004	GNS bacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7773	CMS002_028d_Rb_S157_L004	d-proteobacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7774	CMS002_028d_Rb_S157_L004	e-proteobacteria	0	West Valley	genus	Culex erythrothorax	Bacteria
7775	CMS002_028d_Rb_S157_L004	enterobacteria	3	West Valley	species	Culex erythrothorax	Bacteria
7776	CMS002_028d_Rb_S157_L004	chlamydias	0	West Valley	species	Culex erythrothorax	Bacteria
7777	CMS002_028d_Rb_S157_L004	fusobacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7778	CMS002_028d_Rb_S157_L004	green sulfur bacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7779	CMS002_028d_Rb_S157_L004	viruses	0	West Valley	no rank	Culex erythrothorax	Bacteria
7780	CMS002_028d_Rb_S157_L004	planctomycetes	0	West Valley	species	Culex erythrothorax	Bacteria
7781	CMS002_028d_Rb_S157_L004	thermotogales	0	West Valley	species	Culex erythrothorax	Bacteria
7782	CMS002_028d_Rb_S157_L004	aquificales	0	West Valley	species	Culex erythrothorax	Bacteria
7783	CMS002_028d_Rb_S157_L004	eukaryotes	0	West Valley	genus	Culex erythrothorax	Bacteria
7784	CMS002_028d_Rb_S157_L004	NA	0	West Valley	species	Culex erythrothorax	Bacteria
7785	CMS002_028e_Rb_S158_L004	firmicutes	8	West Valley	no rank	Culex erythrothorax	Bacteria
7786	CMS002_028e_Rb_S158_L004	a-proteobacteria	7	West Valley	species	Culex erythrothorax	Bacteria
7787	CMS002_028e_Rb_S158_L004	bacteria	3	West Valley	species	Culex erythrothorax	Bacteria
7788	CMS002_028e_Rb_S158_L004	mycoplasmas	0	West Valley	species	Culex erythrothorax	Bacteria
7789	CMS002_028e_Rb_S158_L004	b-proteobacteria	6	West Valley	genus	Culex erythrothorax	Bacteria
7790	CMS002_028e_Rb_S158_L004	proteobacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7791	CMS002_028e_Rb_S158_L004	g-proteobacteria	14	West Valley	genus	Culex erythrothorax	Bacteria
7792	CMS002_028e_Rb_S158_L004	actinobacteria	0	West Valley	class	Culex erythrothorax	Bacteria
7793	CMS002_028e_Rb_S158_L004	high GC Gram+	0	West Valley	species	Culex erythrothorax	Bacteria
7794	CMS002_028e_Rb_S158_L004	CFB group bacteria	1	West Valley	species	Culex erythrothorax	Bacteria
7795	CMS002_028e_Rb_S158_L004	verrucomicrobia	0	West Valley	species	Culex erythrothorax	Bacteria
7796	CMS002_028e_Rb_S158_L004	spirochetes	0	West Valley	genus	Culex erythrothorax	Bacteria
7797	CMS002_028e_Rb_S158_L004	cyanobacteria	1	West Valley	species	Culex erythrothorax	Bacteria
7798	CMS002_028e_Rb_S158_L004	GNS bacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7799	CMS002_028e_Rb_S158_L004	d-proteobacteria	1	West Valley	species	Culex erythrothorax	Bacteria
7800	CMS002_028e_Rb_S158_L004	e-proteobacteria	0	West Valley	genus	Culex erythrothorax	Bacteria
7801	CMS002_028e_Rb_S158_L004	enterobacteria	51	West Valley	species	Culex erythrothorax	Bacteria
7802	CMS002_028e_Rb_S158_L004	chlamydias	0	West Valley	species	Culex erythrothorax	Bacteria
7803	CMS002_028e_Rb_S158_L004	fusobacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7804	CMS002_028e_Rb_S158_L004	green sulfur bacteria	0	West Valley	species	Culex erythrothorax	Bacteria
7805	CMS002_028e_Rb_S158_L004	viruses	0	West Valley	no rank	Culex erythrothorax	Bacteria
7806	CMS002_028e_Rb_S158_L004	planctomycetes	0	West Valley	species	Culex erythrothorax	Bacteria
7807	CMS002_028e_Rb_S158_L004	thermotogales	0	West Valley	species	Culex erythrothorax	Bacteria
7808	CMS002_028e_Rb_S158_L004	aquificales	0	West Valley	species	Culex erythrothorax	Bacteria
7809	CMS002_028e_Rb_S158_L004	eukaryotes	0	West Valley	genus	Culex erythrothorax	Bacteria
7810	CMS002_028e_Rb_S158_L004	NA	0	West Valley	species	Culex erythrothorax	Bacteria
7811	CMS002_029a_Rb_S159_L004	firmicutes	24	West Valley	no rank	Culex tarsalis	Bacteria
7812	CMS002_029a_Rb_S159_L004	a-proteobacteria	6	West Valley	species	Culex tarsalis	Bacteria
7813	CMS002_029a_Rb_S159_L004	bacteria	15	West Valley	species	Culex tarsalis	Bacteria
7814	CMS002_029a_Rb_S159_L004	mycoplasmas	0	West Valley	species	Culex tarsalis	Bacteria
7815	CMS002_029a_Rb_S159_L004	b-proteobacteria	2	West Valley	genus	Culex tarsalis	Bacteria
7816	CMS002_029a_Rb_S159_L004	proteobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7817	CMS002_029a_Rb_S159_L004	g-proteobacteria	8	West Valley	genus	Culex tarsalis	Bacteria
7818	CMS002_029a_Rb_S159_L004	actinobacteria	2	West Valley	class	Culex tarsalis	Bacteria
7819	CMS002_029a_Rb_S159_L004	high GC Gram+	2	West Valley	species	Culex tarsalis	Bacteria
7820	CMS002_029a_Rb_S159_L004	CFB group bacteria	7	West Valley	species	Culex tarsalis	Bacteria
7821	CMS002_029a_Rb_S159_L004	verrucomicrobia	0	West Valley	species	Culex tarsalis	Bacteria
7822	CMS002_029a_Rb_S159_L004	spirochetes	18	West Valley	genus	Culex tarsalis	Bacteria
7823	CMS002_029a_Rb_S159_L004	cyanobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7824	CMS002_029a_Rb_S159_L004	GNS bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7825	CMS002_029a_Rb_S159_L004	d-proteobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7826	CMS002_029a_Rb_S159_L004	e-proteobacteria	6	West Valley	genus	Culex tarsalis	Bacteria
7827	CMS002_029a_Rb_S159_L004	enterobacteria	10	West Valley	species	Culex tarsalis	Bacteria
7828	CMS002_029a_Rb_S159_L004	chlamydias	0	West Valley	species	Culex tarsalis	Bacteria
7829	CMS002_029a_Rb_S159_L004	fusobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7830	CMS002_029a_Rb_S159_L004	green sulfur bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7831	CMS002_029a_Rb_S159_L004	viruses	0	West Valley	no rank	Culex tarsalis	Bacteria
7832	CMS002_029a_Rb_S159_L004	planctomycetes	0	West Valley	species	Culex tarsalis	Bacteria
7833	CMS002_029a_Rb_S159_L004	thermotogales	0	West Valley	species	Culex tarsalis	Bacteria
7834	CMS002_029a_Rb_S159_L004	aquificales	0	West Valley	species	Culex tarsalis	Bacteria
7835	CMS002_029a_Rb_S159_L004	eukaryotes	1	West Valley	genus	Culex tarsalis	Bacteria
7836	CMS002_029a_Rb_S159_L004	NA	0	West Valley	species	Culex tarsalis	Bacteria
7837	CMS002_029b_Rb_S160_L004	firmicutes	1	West Valley	no rank	Culex tarsalis	Bacteria
7838	CMS002_029b_Rb_S160_L004	a-proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7839	CMS002_029b_Rb_S160_L004	bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7840	CMS002_029b_Rb_S160_L004	mycoplasmas	0	West Valley	species	Culex tarsalis	Bacteria
7841	CMS002_029b_Rb_S160_L004	b-proteobacteria	0	West Valley	genus	Culex tarsalis	Bacteria
7842	CMS002_029b_Rb_S160_L004	proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7843	CMS002_029b_Rb_S160_L004	g-proteobacteria	1	West Valley	genus	Culex tarsalis	Bacteria
7844	CMS002_029b_Rb_S160_L004	actinobacteria	0	West Valley	class	Culex tarsalis	Bacteria
7845	CMS002_029b_Rb_S160_L004	high GC Gram+	1	West Valley	species	Culex tarsalis	Bacteria
7846	CMS002_029b_Rb_S160_L004	CFB group bacteria	2	West Valley	species	Culex tarsalis	Bacteria
7847	CMS002_029b_Rb_S160_L004	verrucomicrobia	0	West Valley	species	Culex tarsalis	Bacteria
7848	CMS002_029b_Rb_S160_L004	spirochetes	0	West Valley	genus	Culex tarsalis	Bacteria
7849	CMS002_029b_Rb_S160_L004	cyanobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7850	CMS002_029b_Rb_S160_L004	GNS bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7851	CMS002_029b_Rb_S160_L004	d-proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7852	CMS002_029b_Rb_S160_L004	e-proteobacteria	0	West Valley	genus	Culex tarsalis	Bacteria
7853	CMS002_029b_Rb_S160_L004	enterobacteria	2	West Valley	species	Culex tarsalis	Bacteria
7854	CMS002_029b_Rb_S160_L004	chlamydias	0	West Valley	species	Culex tarsalis	Bacteria
7855	CMS002_029b_Rb_S160_L004	fusobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7856	CMS002_029b_Rb_S160_L004	green sulfur bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7857	CMS002_029b_Rb_S160_L004	viruses	0	West Valley	no rank	Culex tarsalis	Bacteria
7858	CMS002_029b_Rb_S160_L004	planctomycetes	0	West Valley	species	Culex tarsalis	Bacteria
7859	CMS002_029b_Rb_S160_L004	thermotogales	0	West Valley	species	Culex tarsalis	Bacteria
7860	CMS002_029b_Rb_S160_L004	aquificales	0	West Valley	species	Culex tarsalis	Bacteria
7861	CMS002_029b_Rb_S160_L004	eukaryotes	0	West Valley	genus	Culex tarsalis	Bacteria
7862	CMS002_029b_Rb_S160_L004	NA	0	West Valley	species	Culex tarsalis	Bacteria
7863	CMS002_029c_Rb_S161_L004	firmicutes	1	West Valley	no rank	Culex tarsalis	Bacteria
7864	CMS002_029c_Rb_S161_L004	a-proteobacteria	2	West Valley	species	Culex tarsalis	Bacteria
7865	CMS002_029c_Rb_S161_L004	bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7866	CMS002_029c_Rb_S161_L004	mycoplasmas	0	West Valley	species	Culex tarsalis	Bacteria
7867	CMS002_029c_Rb_S161_L004	b-proteobacteria	2	West Valley	genus	Culex tarsalis	Bacteria
7868	CMS002_029c_Rb_S161_L004	proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7869	CMS002_029c_Rb_S161_L004	g-proteobacteria	0	West Valley	genus	Culex tarsalis	Bacteria
7870	CMS002_029c_Rb_S161_L004	actinobacteria	0	West Valley	class	Culex tarsalis	Bacteria
7871	CMS002_029c_Rb_S161_L004	high GC Gram+	0	West Valley	species	Culex tarsalis	Bacteria
7872	CMS002_029c_Rb_S161_L004	CFB group bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7873	CMS002_029c_Rb_S161_L004	verrucomicrobia	0	West Valley	species	Culex tarsalis	Bacteria
7874	CMS002_029c_Rb_S161_L004	spirochetes	0	West Valley	genus	Culex tarsalis	Bacteria
7875	CMS002_029c_Rb_S161_L004	cyanobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7876	CMS002_029c_Rb_S161_L004	GNS bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7877	CMS002_029c_Rb_S161_L004	d-proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7878	CMS002_029c_Rb_S161_L004	e-proteobacteria	0	West Valley	genus	Culex tarsalis	Bacteria
7879	CMS002_029c_Rb_S161_L004	enterobacteria	2	West Valley	species	Culex tarsalis	Bacteria
7880	CMS002_029c_Rb_S161_L004	chlamydias	0	West Valley	species	Culex tarsalis	Bacteria
7881	CMS002_029c_Rb_S161_L004	fusobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7882	CMS002_029c_Rb_S161_L004	green sulfur bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7883	CMS002_029c_Rb_S161_L004	viruses	0	West Valley	no rank	Culex tarsalis	Bacteria
7884	CMS002_029c_Rb_S161_L004	planctomycetes	0	West Valley	species	Culex tarsalis	Bacteria
7885	CMS002_029c_Rb_S161_L004	thermotogales	0	West Valley	species	Culex tarsalis	Bacteria
7886	CMS002_029c_Rb_S161_L004	aquificales	0	West Valley	species	Culex tarsalis	Bacteria
7887	CMS002_029c_Rb_S161_L004	eukaryotes	0	West Valley	genus	Culex tarsalis	Bacteria
7888	CMS002_029c_Rb_S161_L004	NA	0	West Valley	species	Culex tarsalis	Bacteria
7889	CMS002_029d_Rb_S162_L004	firmicutes	0	West Valley	no rank	Culex tarsalis	Bacteria
7890	CMS002_029d_Rb_S162_L004	a-proteobacteria	3	West Valley	species	Culex tarsalis	Bacteria
7891	CMS002_029d_Rb_S162_L004	bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7892	CMS002_029d_Rb_S162_L004	mycoplasmas	0	West Valley	species	Culex tarsalis	Bacteria
7893	CMS002_029d_Rb_S162_L004	b-proteobacteria	5	West Valley	genus	Culex tarsalis	Bacteria
7894	CMS002_029d_Rb_S162_L004	proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7895	CMS002_029d_Rb_S162_L004	g-proteobacteria	2	West Valley	genus	Culex tarsalis	Bacteria
7896	CMS002_029d_Rb_S162_L004	actinobacteria	0	West Valley	class	Culex tarsalis	Bacteria
7897	CMS002_029d_Rb_S162_L004	high GC Gram+	1	West Valley	species	Culex tarsalis	Bacteria
7898	CMS002_029d_Rb_S162_L004	CFB group bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7899	CMS002_029d_Rb_S162_L004	verrucomicrobia	0	West Valley	species	Culex tarsalis	Bacteria
7900	CMS002_029d_Rb_S162_L004	spirochetes	0	West Valley	genus	Culex tarsalis	Bacteria
7901	CMS002_029d_Rb_S162_L004	cyanobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7902	CMS002_029d_Rb_S162_L004	GNS bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7903	CMS002_029d_Rb_S162_L004	d-proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7904	CMS002_029d_Rb_S162_L004	e-proteobacteria	0	West Valley	genus	Culex tarsalis	Bacteria
7905	CMS002_029d_Rb_S162_L004	enterobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7906	CMS002_029d_Rb_S162_L004	chlamydias	0	West Valley	species	Culex tarsalis	Bacteria
7907	CMS002_029d_Rb_S162_L004	fusobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7908	CMS002_029d_Rb_S162_L004	green sulfur bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7909	CMS002_029d_Rb_S162_L004	viruses	0	West Valley	no rank	Culex tarsalis	Bacteria
7910	CMS002_029d_Rb_S162_L004	planctomycetes	0	West Valley	species	Culex tarsalis	Bacteria
7911	CMS002_029d_Rb_S162_L004	thermotogales	0	West Valley	species	Culex tarsalis	Bacteria
7912	CMS002_029d_Rb_S162_L004	aquificales	0	West Valley	species	Culex tarsalis	Bacteria
7913	CMS002_029d_Rb_S162_L004	eukaryotes	0	West Valley	genus	Culex tarsalis	Bacteria
7914	CMS002_029d_Rb_S162_L004	NA	0	West Valley	species	Culex tarsalis	Bacteria
7915	CMS002_029e_Rb_S164_L004	firmicutes	0	West Valley	no rank	Culex tarsalis	Bacteria
7916	CMS002_029e_Rb_S164_L004	a-proteobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7917	CMS002_029e_Rb_S164_L004	bacteria	2	West Valley	species	Culex tarsalis	Bacteria
7918	CMS002_029e_Rb_S164_L004	mycoplasmas	0	West Valley	species	Culex tarsalis	Bacteria
7919	CMS002_029e_Rb_S164_L004	b-proteobacteria	1	West Valley	genus	Culex tarsalis	Bacteria
7920	CMS002_029e_Rb_S164_L004	proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7921	CMS002_029e_Rb_S164_L004	g-proteobacteria	2	West Valley	genus	Culex tarsalis	Bacteria
7922	CMS002_029e_Rb_S164_L004	actinobacteria	0	West Valley	class	Culex tarsalis	Bacteria
7923	CMS002_029e_Rb_S164_L004	high GC Gram+	2	West Valley	species	Culex tarsalis	Bacteria
7924	CMS002_029e_Rb_S164_L004	CFB group bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7925	CMS002_029e_Rb_S164_L004	verrucomicrobia	0	West Valley	species	Culex tarsalis	Bacteria
7926	CMS002_029e_Rb_S164_L004	spirochetes	0	West Valley	genus	Culex tarsalis	Bacteria
7927	CMS002_029e_Rb_S164_L004	cyanobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7928	CMS002_029e_Rb_S164_L004	GNS bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7929	CMS002_029e_Rb_S164_L004	d-proteobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7930	CMS002_029e_Rb_S164_L004	e-proteobacteria	0	West Valley	genus	Culex tarsalis	Bacteria
7931	CMS002_029e_Rb_S164_L004	enterobacteria	1	West Valley	species	Culex tarsalis	Bacteria
7932	CMS002_029e_Rb_S164_L004	chlamydias	0	West Valley	species	Culex tarsalis	Bacteria
7933	CMS002_029e_Rb_S164_L004	fusobacteria	0	West Valley	species	Culex tarsalis	Bacteria
7934	CMS002_029e_Rb_S164_L004	green sulfur bacteria	0	West Valley	species	Culex tarsalis	Bacteria
7935	CMS002_029e_Rb_S164_L004	viruses	0	West Valley	no rank	Culex tarsalis	Bacteria
7936	CMS002_029e_Rb_S164_L004	planctomycetes	0	West Valley	species	Culex tarsalis	Bacteria
7937	CMS002_029e_Rb_S164_L004	thermotogales	0	West Valley	species	Culex tarsalis	Bacteria
7938	CMS002_029e_Rb_S164_L004	aquificales	0	West Valley	species	Culex tarsalis	Bacteria
7939	CMS002_029e_Rb_S164_L004	eukaryotes	0	West Valley	genus	Culex tarsalis	Bacteria
7940	CMS002_029e_Rb_S164_L004	NA	0	West Valley	species	Culex tarsalis	Bacteria
7941	CMS002_031a_Rb_S165_L004	firmicutes	12	Coachella Valley	no rank	Culex tarsalis	Bacteria
7942	CMS002_031a_Rb_S165_L004	a-proteobacteria	11	Coachella Valley	species	Culex tarsalis	Bacteria
7943	CMS002_031a_Rb_S165_L004	bacteria	5	Coachella Valley	species	Culex tarsalis	Bacteria
7944	CMS002_031a_Rb_S165_L004	mycoplasmas	0	Coachella Valley	species	Culex tarsalis	Bacteria
7945	CMS002_031a_Rb_S165_L004	b-proteobacteria	20	Coachella Valley	genus	Culex tarsalis	Bacteria
7946	CMS002_031a_Rb_S165_L004	proteobacteria	2	Coachella Valley	species	Culex tarsalis	Bacteria
7947	CMS002_031a_Rb_S165_L004	g-proteobacteria	61	Coachella Valley	genus	Culex tarsalis	Bacteria
7948	CMS002_031a_Rb_S165_L004	actinobacteria	1	Coachella Valley	class	Culex tarsalis	Bacteria
7949	CMS002_031a_Rb_S165_L004	high GC Gram+	14	Coachella Valley	species	Culex tarsalis	Bacteria
7950	CMS002_031a_Rb_S165_L004	CFB group bacteria	4	Coachella Valley	species	Culex tarsalis	Bacteria
7951	CMS002_031a_Rb_S165_L004	verrucomicrobia	0	Coachella Valley	species	Culex tarsalis	Bacteria
7952	CMS002_031a_Rb_S165_L004	spirochetes	0	Coachella Valley	genus	Culex tarsalis	Bacteria
7953	CMS002_031a_Rb_S165_L004	cyanobacteria	0	Coachella Valley	species	Culex tarsalis	Bacteria
7954	CMS002_031a_Rb_S165_L004	GNS bacteria	1	Coachella Valley	species	Culex tarsalis	Bacteria
7955	CMS002_031a_Rb_S165_L004	d-proteobacteria	1	Coachella Valley	species	Culex tarsalis	Bacteria
7956	CMS002_031a_Rb_S165_L004	e-proteobacteria	0	Coachella Valley	genus	Culex tarsalis	Bacteria
7957	CMS002_031a_Rb_S165_L004	enterobacteria	16	Coachella Valley	species	Culex tarsalis	Bacteria
7958	CMS002_031a_Rb_S165_L004	chlamydias	0	Coachella Valley	species	Culex tarsalis	Bacteria
7959	CMS002_031a_Rb_S165_L004	fusobacteria	0	Coachella Valley	species	Culex tarsalis	Bacteria
7960	CMS002_031a_Rb_S165_L004	green sulfur bacteria	0	Coachella Valley	species	Culex tarsalis	Bacteria
7961	CMS002_031a_Rb_S165_L004	viruses	0	Coachella Valley	no rank	Culex tarsalis	Bacteria
7962	CMS002_031a_Rb_S165_L004	planctomycetes	0	Coachella Valley	species	Culex tarsalis	Bacteria
7963	CMS002_031a_Rb_S165_L004	thermotogales	0	Coachella Valley	species	Culex tarsalis	Bacteria
7964	CMS002_031a_Rb_S165_L004	aquificales	0	Coachella Valley	species	Culex tarsalis	Bacteria
7965	CMS002_031a_Rb_S165_L004	eukaryotes	0	Coachella Valley	genus	Culex tarsalis	Bacteria
7966	CMS002_031a_Rb_S165_L004	NA	0	Coachella Valley	species	Culex tarsalis	Bacteria
7967	CMS002_032a_Rb_S166_L004	firmicutes	11	Coachella Valley	no rank	Culex tarsalis	Bacteria
7968	CMS002_032a_Rb_S166_L004	a-proteobacteria	12	Coachella Valley	species	Culex tarsalis	Bacteria
7969	CMS002_032a_Rb_S166_L004	bacteria	6	Coachella Valley	species	Culex tarsalis	Bacteria
7970	CMS002_032a_Rb_S166_L004	mycoplasmas	0	Coachella Valley	species	Culex tarsalis	Bacteria
7971	CMS002_032a_Rb_S166_L004	b-proteobacteria	17	Coachella Valley	genus	Culex tarsalis	Bacteria
7972	CMS002_032a_Rb_S166_L004	proteobacteria	1	Coachella Valley	species	Culex tarsalis	Bacteria
7973	CMS002_032a_Rb_S166_L004	g-proteobacteria	5	Coachella Valley	genus	Culex tarsalis	Bacteria
7974	CMS002_032a_Rb_S166_L004	actinobacteria	1	Coachella Valley	class	Culex tarsalis	Bacteria
7975	CMS002_032a_Rb_S166_L004	high GC Gram+	6	Coachella Valley	species	Culex tarsalis	Bacteria
7976	CMS002_032a_Rb_S166_L004	CFB group bacteria	1	Coachella Valley	species	Culex tarsalis	Bacteria
7977	CMS002_032a_Rb_S166_L004	verrucomicrobia	0	Coachella Valley	species	Culex tarsalis	Bacteria
7978	CMS002_032a_Rb_S166_L004	spirochetes	0	Coachella Valley	genus	Culex tarsalis	Bacteria
7979	CMS002_032a_Rb_S166_L004	cyanobacteria	1	Coachella Valley	species	Culex tarsalis	Bacteria
7980	CMS002_032a_Rb_S166_L004	GNS bacteria	0	Coachella Valley	species	Culex tarsalis	Bacteria
7981	CMS002_032a_Rb_S166_L004	d-proteobacteria	0	Coachella Valley	species	Culex tarsalis	Bacteria
7982	CMS002_032a_Rb_S166_L004	e-proteobacteria	0	Coachella Valley	genus	Culex tarsalis	Bacteria
7983	CMS002_032a_Rb_S166_L004	enterobacteria	9	Coachella Valley	species	Culex tarsalis	Bacteria
7984	CMS002_032a_Rb_S166_L004	chlamydias	0	Coachella Valley	species	Culex tarsalis	Bacteria
7985	CMS002_032a_Rb_S166_L004	fusobacteria	0	Coachella Valley	species	Culex tarsalis	Bacteria
7986	CMS002_032a_Rb_S166_L004	green sulfur bacteria	0	Coachella Valley	species	Culex tarsalis	Bacteria
7987	CMS002_032a_Rb_S166_L004	viruses	0	Coachella Valley	no rank	Culex tarsalis	Bacteria
7988	CMS002_032a_Rb_S166_L004	planctomycetes	0	Coachella Valley	species	Culex tarsalis	Bacteria
7989	CMS002_032a_Rb_S166_L004	thermotogales	0	Coachella Valley	species	Culex tarsalis	Bacteria
7990	CMS002_032a_Rb_S166_L004	aquificales	0	Coachella Valley	species	Culex tarsalis	Bacteria
7991	CMS002_032a_Rb_S166_L004	eukaryotes	0	Coachella Valley	genus	Culex tarsalis	Bacteria
7992	CMS002_032a_Rb_S166_L004	NA	0	Coachella Valley	species	Culex tarsalis	Bacteria
7993	CMS002_033a_Rb_S167_L004	firmicutes	8	Coachella Valley	no rank	Culex tarsalis	Bacteria
7994	CMS002_033a_Rb_S167_L004	a-proteobacteria	5	Coachella Valley	species	Culex tarsalis	Bacteria
7995	CMS002_033a_Rb_S167_L004	bacteria	1	Coachella Valley	species	Culex tarsalis	Bacteria
